latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
52.06889,31.83809,297.49,0.42,0.61,2026-04-04,01:11:00,N21,nominal,2.0NRT,272.89,0.56,N,VIIRS
49.09708,30.07696,352.8,0.72,0.76,2026-04-04,09:20:00,N21,nominal,2.0NRT,288.84,17.2,D,VIIRS
49.66129,37.70193,352.66,0.34,0.56,2026-04-04,09:20:00,N21,nominal,2.0NRT,289.05,6.35,D,VIIRS
48.78239,29.82769,328.4,0.76,0.77,2026-04-04,09:20:00,N21,nominal,2.0NRT,293.85,12.74,D,VIIRS
48.78149,29.8285,332.62,0.76,0.77,2026-04-04,09:20:00,N21,nominal,2.0NRT,293.87,8.82,D,VIIRS
49.09386,30.06849,338.39,0.72,0.76,2026-04-04,09:20:00,N21,nominal,2.0NRT,288.17,17.2,D,VIIRS
49.09978,30.06289,347.03,0.72,0.76,2026-04-04,09:20:00,N21,nominal,2.0NRT,285.81,69.92,D,VIIRS
49.0964,30.07141,367,0.72,0.76,2026-04-04,09:20:00,N21,high,2.0NRT,295.41,84.57,D,VIIRS
51.50357,33.22276,328.11,0.44,0.63,2026-04-04,09:20:00,N21,nominal,2.0NRT,289.9,3.47,D,VIIRS
51.42775,31.78403,326.72,0.51,0.66,2026-04-04,09:20:00,N21,nominal,2.0NRT,291.54,2.3,D,VIIRS
51.42402,31.78469,328.84,0.51,0.66,2026-04-04,09:20:00,N21,nominal,2.0NRT,295.31,4.07,D,VIIRS
51.33585,31.39481,326.47,0.53,0.67,2026-04-04,09:20:00,N21,nominal,2.0NRT,290.06,2.29,D,VIIRS
51.55985,31.82409,326.78,0.5,0.66,2026-04-04,09:20:00,N21,nominal,2.0NRT,291.06,3.69,D,VIIRS
51.60538,31.73573,367,0.5,0.66,2026-04-04,09:20:00,N21,high,2.0NRT,314.47,89.79,D,VIIRS
52.22336,33.36815,336.85,0.41,0.61,2026-04-04,09:20:00,N21,nominal,2.0NRT,291.35,5.09,D,VIIRS
52.26278,33.29431,328.69,0.41,0.61,2026-04-04,09:20:00,N21,nominal,2.0NRT,292.73,5.09,D,VIIRS
52.17764,33.0332,350.04,0.43,0.62,2026-04-04,09:20:00,N21,nominal,2.0NRT,291.52,8.17,D,VIIRS
