latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
48.50723,37.703,295.92,0.46,0.64,2026-04-11,00:41:00,N21,nominal,2.0NRT,268.5,0.93,N,VIIRS
48.48344,37.75632,296.21,0.47,0.64,2026-04-11,00:41:00,N21,nominal,2.0NRT,267.72,0.84,N,VIIRS
48.445,37.05878,310.04,0.44,0.62,2026-04-11,00:41:00,N21,nominal,2.0NRT,268.57,1.57,N,VIIRS
48.85662,22.63786,304.49,0.39,0.36,2026-04-11,00:41:00,N21,nominal,2.0NRT,270.84,1.06,N,VIIRS
48.97427,24.70989,311.75,0.42,0.38,2026-04-11,00:41:00,N21,nominal,2.0NRT,273.37,2.08,N,VIIRS
48.64964,23.33778,327.06,0.54,0.51,2026-04-11,10:28:00,N21,nominal,2.0NRT,283.87,4.07,D,VIIRS
49.15633,38.26372,338.33,0.44,0.38,2026-04-11,10:28:00,N21,nominal,2.0NRT,292.58,3.51,D,VIIRS
48.14564,36.44572,344.19,0.39,0.36,2026-04-11,10:28:00,N21,nominal,2.0NRT,288.63,12.06,D,VIIRS
48.14161,36.44152,332,0.39,0.36,2026-04-11,10:28:00,N21,nominal,2.0NRT,289.54,4.48,D,VIIRS
48.24963,37.23181,343.44,0.41,0.37,2026-04-11,10:28:00,N21,nominal,2.0NRT,304.52,23.21,D,VIIRS
48.13831,36.44255,331.37,0.39,0.36,2026-04-11,10:28:00,N21,nominal,2.0NRT,283.73,4.48,D,VIIRS
48.25035,37.23721,330.27,0.41,0.37,2026-04-11,10:28:00,N21,nominal,2.0NRT,292.63,23.21,D,VIIRS
48.13905,36.44777,353.16,0.39,0.36,2026-04-11,10:28:00,N21,nominal,2.0NRT,288.3,15.87,D,VIIRS
48.10743,37.34932,339.32,0.41,0.37,2026-04-11,10:28:00,N21,nominal,2.0NRT,293.7,19.48,D,VIIRS
47.61811,35.56637,340.22,0.39,0.36,2026-04-11,10:28:00,N21,nominal,2.0NRT,289.88,3.36,D,VIIRS
47.9584,23.87815,346.86,0.41,0.61,2026-04-11,12:10:00,N21,nominal,2.0NRT,291.87,7.07,D,VIIRS
48.46244,38.75283,298.09,0.32,0.55,2026-04-11,22:42:00,N21,nominal,2.0NRT,275.65,1,N,VIIRS
47.83273,38.47355,300.98,0.33,0.55,2026-04-11,22:42:00,N21,nominal,2.0NRT,274.43,0.84,N,VIIRS
47.83254,38.47788,299.98,0.33,0.55,2026-04-11,22:42:00,N21,nominal,2.0NRT,275.12,0.84,N,VIIRS
