latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.30447,36.17548,298.95,0.52,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,266.96,0.84,N,VIIRS
49.79038,35.54922,332.45,0.5,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,267.57,4.65,N,VIIRS
50.64394,25.09503,308.72,0.45,0.39,2026-04-14,00:16:00,N,nominal,2.0NRT,266.38,1.54,N,VIIRS
48.53427,34.64739,311.63,0.5,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,280.53,1.06,N,VIIRS
48.53067,34.64561,300.92,0.5,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,275.99,1.06,N,VIIRS
48.44322,34.92139,318.86,0.51,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,275.62,3.06,N,VIIRS
48.44344,34.92181,311.53,0.51,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,275.63,2.09,N,VIIRS
48.47315,34.63147,306.8,0.5,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,279.01,1.92,N,VIIRS
49.67929,26.03604,303.93,0.42,0.38,2026-04-14,00:16:00,N,nominal,2.0NRT,267.92,0.87,N,VIIRS
47.81112,35.74017,295.74,0.56,0.43,2026-04-14,00:16:00,N,nominal,2.0NRT,273.52,0.77,N,VIIRS
47.80838,35.73981,296.31,0.56,0.43,2026-04-14,00:16:00,N,nominal,2.0NRT,272.97,0.77,N,VIIRS
47.68818,36.08267,315.8,0.39,0.44,2026-04-14,00:16:00,N,nominal,2.0NRT,274.26,2.09,N,VIIRS
47.88083,35.1879,304.16,0.53,0.42,2026-04-14,00:16:00,N,nominal,2.0NRT,276.02,1.45,N,VIIRS
47.87575,35.15495,298.19,0.53,0.42,2026-04-14,00:16:00,N,nominal,2.0NRT,274.76,0.82,N,VIIRS
47.87053,35.15997,309.97,0.53,0.42,2026-04-14,00:16:00,N,nominal,2.0NRT,278.68,1.65,N,VIIRS
47.86682,35.15816,301.1,0.53,0.42,2026-04-14,00:16:00,N,nominal,2.0NRT,276.62,1.65,N,VIIRS
47.86463,35.14946,300.76,0.53,0.42,2026-04-14,00:16:00,N,nominal,2.0NRT,280.45,2.4,N,VIIRS
47.87723,33.40524,307.08,0.46,0.39,2026-04-14,00:16:00,N,nominal,2.0NRT,276.73,2.01,N,VIIRS
47.87476,33.41729,305.6,0.46,0.39,2026-04-14,00:16:00,N,nominal,2.0NRT,279.26,1.54,N,VIIRS
47.86754,33.43379,303.24,0.46,0.39,2026-04-14,00:16:00,N,nominal,2.0NRT,275.67,1.53,N,VIIRS
47.86403,33.43221,305.4,0.46,0.39,2026-04-14,00:16:00,N,nominal,2.0NRT,275.96,1.87,N,VIIRS
47.84292,33.38278,295.55,0.46,0.39,2026-04-14,00:16:00,N,nominal,2.0NRT,275.17,1.05,N,VIIRS
47.59786,34.31649,308.24,0.5,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,272.27,1.75,N,VIIRS
50.30202,36.17526,301.93,0.52,0.41,2026-04-14,00:16:00,N,nominal,2.0NRT,266.71,1.22,N,VIIRS
50.45672,34.11411,310.97,0.44,0.39,2026-04-14,00:16:00,N,nominal,2.0NRT,273.86,1.27,N,VIIRS
50.45552,34.12014,297.65,0.44,0.39,2026-04-14,00:16:00,N,nominal,2.0NRT,273.24,1.27,N,VIIRS
44.77189,33.8576,297.37,0.55,0.43,2026-04-14,00:18:00,N,nominal,2.0NRT,274.2,0.96,N,VIIRS
