latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.42095,37.8414,320.28,1.47,1.2,2026-07-07,07:14:00,T,41,6.1NRT,302.64,15.53,D,MODIS
48.09801,35.61604,313.48,1.16,1.07,2026-07-07,07:14:00,T,63,6.1NRT,299.8,9.01,D,MODIS
48.33299,37.21513,317.47,1.32,1.14,2026-07-07,07:14:00,T,52,6.1NRT,296.78,14.49,D,MODIS
48.20914,39.83077,328.45,1.76,1.3,2026-07-07,07:14:00,T,81,6.1NRT,301.41,44.35,D,MODIS
47.29687,36.64172,309.79,1.31,1.13,2026-07-07,07:14:00,T,23,6.1NRT,297.29,4.85,D,MODIS
46.63239,32.12531,322.13,1,1,2026-07-07,07:14:00,T,60,6.1NRT,306.1,8.58,D,MODIS
47.62827,34.78905,330.19,1.11,1.05,2026-07-07,07:14:00,T,83,6.1NRT,300.98,26.18,D,MODIS
47.63064,34.77509,332.83,1.1,1.05,2026-07-07,07:14:00,T,85,6.1NRT,301.66,29.61,D,MODIS
47.63491,34.8064,312.49,1.11,1.05,2026-07-07,07:14:00,T,35,6.1NRT,301.06,5.33,D,MODIS
47.63729,34.79235,350.09,1.11,1.05,2026-07-07,07:14:00,T,95,6.1NRT,307.7,65.29,D,MODIS
47.85553,33.45127,327.66,1.03,1.01,2026-07-07,07:14:00,T,77,6.1NRT,302.75,21.35,D,MODIS
47.85758,33.43811,315.21,1.03,1.01,2026-07-07,07:14:00,T,53,6.1NRT,302.06,7.81,D,MODIS
46.54199,33.19461,322.77,1.04,1.02,2026-07-07,07:14:00,T,64,6.1NRT,306.17,11.97,D,MODIS
46.69138,33.07893,323.18,1.03,1.01,2026-07-07,07:14:00,T,70,6.1NRT,306.47,11.03,D,MODIS
46.69341,33.066,319.86,1.03,1.01,2026-07-07,07:14:00,T,56,6.1NRT,304.63,8.05,D,MODIS
46.65268,33.67226,320.23,1.06,1.03,2026-07-07,07:14:00,T,59,6.1NRT,307.44,8.21,D,MODIS
46.66155,33.67526,319.15,1.06,1.03,2026-07-07,07:14:00,T,54,6.1NRT,307.26,7.24,D,MODIS
46.93039,33.15606,330.69,1.03,1.01,2026-07-07,07:14:00,T,80,6.1NRT,305.77,21.56,D,MODIS
46.9324,33.14308,349.45,1.03,1.01,2026-07-07,07:14:00,T,94,6.1NRT,306.08,53.69,D,MODIS
47.34775,30.22826,313.48,1.03,1.02,2026-07-07,07:14:00,T,53,6.1NRT,296.61,6.19,D,MODIS
46.91652,33.54265,340.48,1.05,1.02,2026-07-07,07:14:00,T,89,6.1NRT,310.47,31.07,D,MODIS
50.45026,34.18643,305.49,1.02,1.01,2026-07-07,07:14:00,T,59,6.1NRT,293.97,5.15,D,MODIS
46.91862,33.52947,342.71,1.05,1.02,2026-07-07,07:14:00,T,90,6.1NRT,309.95,34.6,D,MODIS
47.29618,35.79108,325.89,1.13,1.06,2026-07-07,12:19:00,A,69,6.1NRT,312.21,13.17,D,MODIS
46.69049,33.08198,337.67,1.5,1.21,2026-07-07,12:19:00,A,85,6.1NRT,310.49,47.3,D,MODIS
46.68668,33.06359,342.77,1.5,1.21,2026-07-07,12:19:00,A,89,6.1NRT,308.04,62.61,D,MODIS
46.91407,33.39248,332.62,1.43,1.18,2026-07-07,12:19:00,A,80,6.1NRT,309.9,28.14,D,MODIS
46.92395,33.40045,333.93,1.43,1.18,2026-07-07,12:19:00,A,82,6.1NRT,308.4,32.14,D,MODIS
46.92034,33.38278,331.7,1.43,1.18,2026-07-07,12:19:00,A,75,6.1NRT,310.71,27.02,D,MODIS
46.85737,33.07683,328.9,1.49,1.2,2026-07-07,12:19:00,A,37,6.1NRT,309.29,22.67,D,MODIS
47.59529,36.7551,337.25,1.06,1.03,2026-07-07,12:19:00,A,86,6.1NRT,307.12,30.11,D,MODIS
46.974,33.3786,326.57,1.43,1.18,2026-07-07,12:19:00,A,46,6.1NRT,311.1,12.24,D,MODIS
46.9879,33.25129,322.55,1.45,1.19,2026-07-07,12:19:00,A,56,6.1NRT,307.29,12.36,D,MODIS
47.68926,36.98362,326.96,1.04,1.02,2026-07-07,12:19:00,A,76,6.1NRT,301.52,17.21,D,MODIS
47.6515,36.7573,322.75,1.05,1.03,2026-07-07,12:19:00,A,65,6.1NRT,309.31,9.86,D,MODIS
47.73736,36.93776,338.58,1.04,1.02,2026-07-07,12:19:00,A,87,6.1NRT,306.32,33.12,D,MODIS
47.74611,36.93452,334.3,1.04,1.02,2026-07-07,12:19:00,A,69,6.1NRT,308.24,26.13,D,MODIS
47.74393,36.92125,335.38,1.04,1.02,2026-07-07,12:19:00,A,70,6.1NRT,309.76,27.73,D,MODIS
47.75512,36.92447,325.57,1.04,1.02,2026-07-07,12:19:00,A,74,6.1NRT,306.57,15.39,D,MODIS
47.48183,35.3596,325.57,1.16,1.07,2026-07-07,12:19:00,A,74,6.1NRT,312.22,14.17,D,MODIS
47.51734,35.50098,326.7,1.15,1.07,2026-07-07,12:19:00,A,76,6.1NRT,313.56,13.8,D,MODIS
47.85014,37.39186,340.42,1.02,1.01,2026-07-07,12:19:00,A,89,6.1NRT,299.58,35.69,D,MODIS
47.83535,37.30035,317.22,1.03,1.01,2026-07-07,12:19:00,A,47,6.1NRT,302.88,5.55,D,MODIS
47.85883,37.38873,338.99,1.02,1.01,2026-07-07,12:19:00,A,88,6.1NRT,301.02,32.76,D,MODIS
47.53946,35.46136,325.2,1.15,1.07,2026-07-07,12:19:00,A,73,6.1NRT,309.11,13.14,D,MODIS
47.90575,37.50988,327.41,1.02,1.01,2026-07-07,12:19:00,A,78,6.1NRT,307.68,16.63,D,MODIS
47.7676,36.66455,340.5,1.06,1.03,2026-07-07,12:19:00,A,89,6.1NRT,307.27,36.96,D,MODIS
47.65068,35.98016,322.99,1.1,1.05,2026-07-07,12:19:00,A,50,6.1NRT,307.98,10.38,D,MODIS
47.91441,37.50677,352.73,1.02,1.01,2026-07-07,12:19:00,A,96,6.1NRT,306.68,59.44,D,MODIS
47.91234,37.49374,339.27,1.02,1.01,2026-07-07,12:19:00,A,88,6.1NRT,307,32.25,D,MODIS
47.55636,35.39236,328.2,1.15,1.07,2026-07-07,12:19:00,A,77,6.1NRT,309.52,17.24,D,MODIS
47.79623,36.66816,316.4,1.06,1.03,2026-07-07,12:19:00,A,49,6.1NRT,305.18,5.81,D,MODIS
47.93453,37.45269,326.3,1.02,1.01,2026-07-07,12:19:00,A,70,6.1NRT,311.95,13.94,D,MODIS
47.92448,37.27647,320.77,1.03,1.01,2026-07-07,12:19:00,A,39,6.1NRT,303.22,8.66,D,MODIS
47.92235,37.26334,336.78,1.03,1.01,2026-07-07,12:19:00,A,87,6.1NRT,307.1,29.82,D,MODIS
47.73306,36.13583,346.75,1.09,1.04,2026-07-07,12:19:00,A,93,6.1NRT,307.4,54.19,D,MODIS
47.73066,36.12203,318.23,1.09,1.04,2026-07-07,12:19:00,A,60,6.1NRT,305.79,8.73,D,MODIS
47.93104,37.2602,323.12,1.03,1.01,2026-07-07,12:19:00,A,73,6.1NRT,305.51,12.13,D,MODIS
