latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.84033,35.02761,300.7,3.13,1.68,2026-08-12,01:05:00,A,32,6.1NRT,288.72,26.75,N,MODIS
47.28614,34.39481,302.26,3.35,1.73,2026-08-12,01:05:00,A,48,6.1NRT,288.86,34.95,N,MODIS
45.2405,35.63195,317.85,3.16,1.68,2026-08-12,06:08:00,T,65,6.1NRT,300.52,33.36,D,MODIS
48.35748,36.44719,311.28,3.02,1.65,2026-08-12,06:08:00,T,47,6.1NRT,295.85,25.21,D,MODIS
52.28028,33.51852,300.68,1.71,1.28,2026-08-12,07:41:00,T,30,6.1NRT,289.56,6.22,D,MODIS
52.06737,32.19656,306.17,1.51,1.21,2026-08-12,07:41:00,T,16,6.1NRT,284.85,9.71,D,MODIS
46.6063,34.02333,318.37,2.7,1.57,2026-08-12,07:44:00,T,65,6.1NRT,300.84,26.22,D,MODIS
46.59836,34.02615,405.97,2.7,1.57,2026-08-12,07:44:00,T,100,6.1NRT,304.61,1194.25,D,MODIS
50.55672,30.85938,312.44,1.45,1.19,2026-08-12,07:44:00,T,63,6.1NRT,294.18,14.31,D,MODIS
50.55211,30.96998,318.57,1.46,1.2,2026-08-12,07:44:00,T,78,6.1NRT,293.34,25.45,D,MODIS
50.55605,30.95059,305.99,1.46,1.19,2026-08-12,07:44:00,T,57,6.1NRT,294.64,8.84,D,MODIS
50.58326,30.81596,330.19,1.44,1.19,2026-08-12,07:44:00,T,86,6.1NRT,296.57,43.86,D,MODIS
50.5871,30.79693,313.86,1.44,1.19,2026-08-12,07:44:00,T,73,6.1NRT,293.19,16.49,D,MODIS
50.90123,30.61296,304.06,1.39,1.17,2026-08-12,07:44:00,T,30,6.1NRT,293.43,6.25,D,MODIS
50.89814,30.61709,308.31,1.39,1.17,2026-08-12,07:44:00,T,62,6.1NRT,293.66,11.11,D,MODIS
50.58714,33.65201,307.53,1.95,1.36,2026-08-12,07:44:00,T,63,6.1NRT,295.39,15.75,D,MODIS
50.59288,33.62663,305.9,1.94,1.36,2026-08-12,07:44:00,T,59,6.1NRT,293.28,13.16,D,MODIS
46.60641,33.99379,381.08,2.69,1.57,2026-08-12,07:44:00,T,100,6.1NRT,302.26,625.91,D,MODIS
