latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.55653,36.70111,302.34,1.04,1.02,2025-08-23,01:07:00,A,48,6.1NRT,284.08,7.29,N,MODIS
48.18464,35.83383,311.08,1.01,1,2025-08-23,01:07:00,A,82,6.1NRT,287.59,12.26,N,MODIS
47.03056,35.057,364.37,1.04,1.02,2025-08-23,07:24:00,T,87,6.1NRT,300.45,95,D,MODIS
47.02885,35.0703,350.62,1.04,1.02,2025-08-23,07:24:00,T,72,6.1NRT,299.63,57.96,D,MODIS
47.77373,38.70926,333.89,4.38,1.93,2025-08-23,10:36:00,A,85,6.1NRT,297.98,205.77,D,MODIS
47.78989,38.76214,321.55,4.34,1.92,2025-08-23,10:36:00,A,72,6.1NRT,296.32,81.28,D,MODIS
47.77065,38.72005,345.33,4.38,1.93,2025-08-23,10:36:00,A,93,6.1NRT,298.1,364.97,D,MODIS
47.78656,38.77306,316.13,4.34,1.92,2025-08-23,10:36:00,A,54,6.1NRT,297.41,38.15,D,MODIS
45.35292,36.2664,324.51,1.11,1.05,2025-08-23,18:30:00,T,100,6.1NRT,291.65,26.2,N,MODIS
45.35451,36.28032,341.11,1.12,1.05,2025-08-23,18:30:00,T,100,6.1NRT,293.08,53.31,N,MODIS
