latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
48.1506,36.0786,300.95,2.73,1.58,2026-08-04,02:34:00,A,36,6.1NRT,288.41,22.25,D,MODIS
48.48331,28.29809,301.79,1.15,1.07,2026-08-04,02:34:00,A,44,6.1NRT,287.95,7.31,N,MODIS
48.4742,28.29434,312.89,1.15,1.07,2026-08-04,02:34:00,A,86,6.1NRT,288.18,16.19,N,MODIS
48.47144,28.30921,301.32,1.16,1.07,2026-08-04,02:34:00,A,40,6.1NRT,287,6.66,N,MODIS
52.32092,33.31094,308.35,1.12,1.05,2026-08-04,07:24:00,T,55,6.1NRT,296.08,5.19,D,MODIS
52.294670000000004,33.02621,309.07,1.1,1.05,2026-08-04,07:24:00,T,57,6.1NRT,297.09,6.5,D,MODIS
48.43225,35.61005,326,1.67,1.27,2026-08-04,07:26:00,T,80,6.1NRT,300.79,33.86,D,MODIS
49.35073,30.42049,315.28,1.04,1.02,2026-08-04,07:26:00,T,43,6.1NRT,300.31,6.8,D,MODIS
49.34858,30.43415,313.57,1.04,1.02,2026-08-04,07:26:00,T,46,6.1NRT,301.26,5.82,D,MODIS
48.26078,31.84874,324.51,1.16,1.07,2026-08-04,07:26:00,T,76,6.1NRT,306.6,17.23,D,MODIS
48.2582,31.8636,317.2,1.16,1.07,2026-08-04,07:26:00,T,64,6.1NRT,306.43,8.1,D,MODIS
48.2835,30.54177,367.67,1.06,1.03,2026-08-04,07:26:00,T,100,6.1NRT,309.51,108.43,D,MODIS
48.28127,30.55552,382.44,1.07,1.03,2026-08-04,07:26:00,T,100,6.1NRT,309.83,168.68,D,MODIS
47.47105,33.79623,323.04,1.44,1.19,2026-08-04,07:26:00,T,74,6.1NRT,302.23,21,D,MODIS
47.65162,32.34653,316.54,1.24,1.11,2026-08-04,07:26:00,T,56,6.1NRT,302.01,6.91,D,MODIS
