latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
49.5669,23.58116,310.07,1.85,1.33,2026-03-18,08:35:00,T,69,6.1NRT,284.79,27.6,D,MODIS
49.57064,23.45158,328.67,1.82,1.32,2026-03-18,08:35:00,T,86,6.1NRT,285.81,67.55,D,MODIS
49.55957,23.4458,338.26,1.82,1.32,2026-03-18,08:35:00,T,91,6.1NRT,284.82,100.58,D,MODIS
47.40394,37.71952,304.98,1.05,1.02,2026-03-18,12:14:00,A,24,6.1NRT,286.57,6.53,D,MODIS
49.94456,24.81021,324.56,2.19,1.43,2026-03-18,12:17:00,A,68,6.1NRT,279.59,68.25,D,MODIS
49.95144,24.8381,354.4,2.18,1.43,2026-03-18,12:17:00,A,85,6.1NRT,283.23,224.42,D,MODIS
49.94392,24.81483,333.37,2.19,1.43,2026-03-18,12:17:00,A,77,6.1NRT,280.61,104.75,D,MODIS
49.95067,24.84284,350.54,2.18,1.43,2026-03-18,12:17:00,A,84,6.1NRT,284.94,198.96,D,MODIS
48.83045,22.4775,301.39,3.11,1.67,2026-03-18,12:17:00,A,35,6.1NRT,286.45,27.67,D,MODIS
48.81969,22.44841,302.35,3.13,1.68,2026-03-18,12:17:00,A,52,6.1NRT,286.61,33.86,D,MODIS
48.82983,22.48574,300.79,3.11,1.67,2026-03-18,12:17:00,A,42,6.1NRT,286.27,28.62,D,MODIS
48.13285,23.39953,300.65,2.96,1.64,2026-03-18,12:17:00,A,40,6.1NRT,289.15,18.49,D,MODIS
48.13032,23.40851,302.85,2.96,1.64,2026-03-18,12:17:00,A,54,6.1NRT,289.63,25.09,D,MODIS
48.42214,22.65498,303.23,3,1.65,2026-03-18,13:55:00,A,55,6.1NRT,288.78,23.57,D,MODIS
49.55981,23.45002,304.95,3.39,1.74,2026-03-18,13:55:00,A,0,6.1NRT,281.95,43.42,D,MODIS
