latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
48.15592,37.68394,319.51,2.86,1.61,2025-10-03,08:05:00,T,79,6.1NRT,290.21,79.68,D,MODIS
48.13628,37.71975,304.49,2.87,1.62,2025-10-03,08:05:00,T,59,6.1NRT,288.19,29.23,D,MODIS
48.14532,37.68473,325.46,2.86,1.61,2025-10-03,08:05:00,T,84,6.1NRT,289.45,108.2,D,MODIS
47.61351,31.36479,302.02,1.43,1.18,2025-10-03,08:05:00,T,50,6.1NRT,285.65,8.56,D,MODIS
48.14706,37.71911,307.12,2.87,1.62,2025-10-03,08:05:00,T,65,6.1NRT,288.2,36.15,D,MODIS
47.46796,30.53611,305.29,1.32,1.14,2025-10-03,08:05:00,T,61,6.1NRT,285.82,10.65,D,MODIS
47.47106,30.51971,301.68,1.32,1.14,2025-10-03,08:05:00,T,48,6.1NRT,286.26,7.5,D,MODIS
49.42862,38.03715,312.22,3.11,1.67,2025-10-03,10:51:00,A,72,6.1NRT,288.41,57.49,D,MODIS
49.418,37.99837,309.63,3.13,1.68,2025-10-03,10:51:00,A,65,6.1NRT,291.32,46.5,D,MODIS
47.82758,38.69754,309.5,3.28,1.71,2025-10-03,10:51:00,A,69,6.1NRT,290.81,42.53,D,MODIS
47.81661,38.65762,350.36,3.3,1.72,2025-10-03,10:51:00,A,96,6.1NRT,293.34,350.85,D,MODIS
47.83066,38.6492,327.71,3.3,1.72,2025-10-03,10:51:00,A,85,6.1NRT,292.69,140.44,D,MODIS
48.3322,37.45032,316.97,3.64,1.79,2025-10-03,10:51:00,A,77,6.1NRT,287.92,94.87,D,MODIS
48.31971,37.40603,308.02,3.66,1.79,2025-10-03,10:51:00,A,66,6.1NRT,289.08,49.35,D,MODIS
48.32701,37.44991,319.25,3.64,1.79,2025-10-03,10:51:00,A,75,6.1NRT,287.97,109.01,D,MODIS
48.31427,37.40571,306.05,3.66,1.79,2025-10-03,10:51:00,A,55,6.1NRT,289.54,42.1,D,MODIS
48.42701,37.74058,300.11,3.49,1.76,2025-10-03,10:51:00,A,17,6.1NRT,280.97,26.39,D,MODIS
49.0486,37.79133,324.36,3.3,1.72,2025-10-03,10:51:00,A,83,6.1NRT,293.13,118.97,D,MODIS
49.06254,37.78232,311.63,3.3,1.72,2025-10-03,10:51:00,A,58,6.1NRT,292.66,49.68,D,MODIS
48.99346,37.53514,320.66,3.41,1.74,2025-10-03,10:51:00,A,76,6.1NRT,281.58,120.36,D,MODIS
50.39365,37.37325,300.22,3.09,1.67,2025-10-03,10:51:00,A,24,6.1NRT,275.14,26.13,D,MODIS
50.39458,37.36578,302.33,3.09,1.67,2025-10-03,10:51:00,A,49,6.1NRT,276.82,35.27,D,MODIS
47.19984,37.92735,304.73,2.66,1.57,2025-10-03,12:29:00,A,57,6.1NRT,289.41,17.96,D,MODIS
47.50565,36.40783,310.53,2.21,1.44,2025-10-03,12:29:00,A,70,6.1NRT,292.23,27.77,D,MODIS
48.15649,36.93661,304.76,2.41,1.5,2025-10-03,12:29:00,A,30,6.1NRT,292.08,14.29,D,MODIS
48.17192,36.90779,304.19,2.4,1.49,2025-10-03,12:29:00,A,56,6.1NRT,292.31,14.25,D,MODIS
47.50365,36.37913,307.86,2.2,1.44,2025-10-03,12:29:00,A,66,6.1NRT,292.01,21.19,D,MODIS
47.50677,36.39994,313.89,2.21,1.44,2025-10-03,12:29:00,A,74,6.1NRT,292.27,35.53,D,MODIS
48.26429,37.65653,319.22,2.64,1.56,2025-10-03,12:29:00,A,79,6.1NRT,290.15,66.49,D,MODIS
47.82339,38.65781,303.37,2.97,1.64,2025-10-03,12:29:00,A,56,6.1NRT,281,37.21,D,MODIS
47.55298,33.50954,307.92,1.55,1.23,2025-10-03,12:29:00,A,66,6.1NRT,293.88,9.3,D,MODIS
48.21644,37.80421,319.7,2.69,1.57,2025-10-03,12:29:00,A,80,6.1NRT,291.39,69.95,D,MODIS
48.21157,37.80944,311.49,2.69,1.57,2025-10-03,12:29:00,A,67,6.1NRT,290.33,41.81,D,MODIS
48.26619,37.6917,317.06,2.65,1.56,2025-10-03,12:29:00,A,77,6.1NRT,290.28,59.5,D,MODIS
49.17036,38.43637,303.45,2.97,1.64,2025-10-03,12:29:00,A,45,6.1NRT,282.83,29.63,D,MODIS
49.17136,38.43142,305.24,2.97,1.64,2025-10-03,12:29:00,A,61,6.1NRT,283.77,36.6,D,MODIS
49.46866,35.09212,308.06,1.98,1.37,2025-10-03,12:29:00,A,66,6.1NRT,289.73,21.01,D,MODIS
47.55503,33.50356,310.83,1.55,1.23,2025-10-03,12:29:00,A,71,6.1NRT,294.08,13.75,D,MODIS
48.91336,35.43885,356.83,2.04,1.39,2025-10-03,12:29:00,A,98,6.1NRT,293.73,214.84,D,MODIS
48.91146,35.41167,328.69,2.03,1.39,2025-10-03,12:29:00,A,86,6.1NRT,291.98,70.57,D,MODIS
48.92559,35.43694,309.24,2.04,1.39,2025-10-03,12:29:00,A,68,6.1NRT,289.73,19.92,D,MODIS
48.16071,36.94082,307.55,2.41,1.5,2025-10-03,12:29:00,A,66,6.1NRT,292.07,22.09,D,MODIS
48.17678,37.98926,301.86,1.73,1.29,2025-10-03,17:34:00,T,45,6.1NRT,279.97,18.49,N,MODIS
