latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.54162,26.25992,298.57,0.43,0.46,2026-03-25,01:00:00,N21,nominal,2.0NRT,275.14,1.29,N,VIIRS
52.19225,34.02139,297.56,0.39,0.59,2026-03-25,01:00:00,N21,nominal,2.0NRT,268.28,0.93,N,VIIRS
51.09904,35.04647,329.76,0.51,0.66,2026-03-25,09:07:00,N21,nominal,2.0NRT,281.17,14.32,D,VIIRS
51.10136,35.05316,355.83,0.51,0.66,2026-03-25,09:07:00,N21,low,2.0NRT,284.47,20.45,D,VIIRS
51.17373,34.83107,336.4,0.52,0.67,2026-03-25,09:07:00,N21,nominal,2.0NRT,281.94,5.26,D,VIIRS
51.79112,34.2604,347.85,0.52,0.67,2026-03-25,09:07:00,N21,nominal,2.0NRT,286.05,8.04,D,VIIRS
51.79516,34.16598,326.13,0.52,0.67,2026-03-25,09:07:00,N21,nominal,2.0NRT,285.14,4.25,D,VIIRS
51.44564,32.71733,329.36,0.61,0.71,2026-03-25,09:07:00,N21,nominal,2.0NRT,287,5.36,D,VIIRS
51.69242,33.16838,333.69,0.57,0.69,2026-03-25,09:07:00,N21,nominal,2.0NRT,286.02,6.96,D,VIIRS
51.39611,31.91459,334.44,0.66,0.73,2026-03-25,09:07:00,N21,nominal,2.0NRT,291.42,6.41,D,VIIRS
52.28406,32.60069,334.35,0.57,0.69,2026-03-25,09:07:00,N21,nominal,2.0NRT,302.13,86.14,D,VIIRS
52.29503,32.59004,325.55,0.57,0.69,2026-03-25,09:07:00,N21,nominal,2.0NRT,289.33,3.81,D,VIIRS
52.25755,32.44856,325.12,0.58,0.7,2026-03-25,09:07:00,N21,nominal,2.0NRT,285.37,2.78,D,VIIRS
52.29042,32.45635,335.75,0.58,0.7,2026-03-25,09:07:00,N21,nominal,2.0NRT,286,5.73,D,VIIRS
49.73874,39.18046,325.03,0.39,0.6,2026-03-25,09:07:00,N21,nominal,2.0NRT,287.75,6.13,D,VIIRS
49.74117,39.18084,337.52,0.39,0.6,2026-03-25,09:07:00,N21,nominal,2.0NRT,289.31,4.09,D,VIIRS
45.2714,28.59261,335.21,0.41,0.37,2026-03-25,10:45:00,N21,nominal,2.0NRT,299.55,27.7,D,VIIRS
45.27472,28.59143,344.42,0.41,0.37,2026-03-25,10:45:00,N21,nominal,2.0NRT,291.21,27.7,D,VIIRS
45.47057,29.50071,344.97,0.39,0.36,2026-03-25,10:45:00,N21,nominal,2.0NRT,295.41,6.99,D,VIIRS
45.46975,29.4958,328.08,0.39,0.36,2026-03-25,10:45:00,N21,nominal,2.0NRT,294.34,6.99,D,VIIRS
45.46883,29.4493,335.07,0.39,0.36,2026-03-25,10:45:00,N21,nominal,2.0NRT,298.41,5.67,D,VIIRS
45.47956,29.49247,333.37,0.39,0.36,2026-03-25,10:45:00,N21,nominal,2.0NRT,293.17,3.02,D,VIIRS
45.47293,29.45311,340.24,0.39,0.36,2026-03-25,10:45:00,N21,nominal,2.0NRT,298.44,12.14,D,VIIRS
