latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
50.50457,27.4481,314.44,0.43,0.62,2026-06-25,01:28:00,N20,nominal,2.0NRT,280.05,1.12,N,VIIRS
50.544670000000004,26.26249,316.79,0.39,0.59,2026-06-25,01:28:00,N20,nominal,2.0NRT,288.94,2.58,N,VIIRS
50.35089,24.72328,296.57,0.34,0.56,2026-06-25,01:28:00,N20,nominal,2.0NRT,283.85,0.9,N,VIIRS
50.3496,24.72769,296.32,0.34,0.56,2026-06-25,01:28:00,N20,nominal,2.0NRT,283.72,0.75,N,VIIRS
48.97644,24.71295,306.43,0.38,0.58,2026-06-25,01:28:00,N20,nominal,2.0NRT,289.18,1.44,N,VIIRS
47.03263,33.46084,335.75,0.45,0.63,2026-06-25,09:34:00,N20,nominal,2.0NRT,289.45,5.01,D,VIIRS
46.8643,33.56282,367,0.45,0.63,2026-06-25,09:34:00,N20,high,2.0NRT,296.13,10.32,D,VIIRS
47.54062,35.81141,338.12,0.34,0.56,2026-06-25,09:34:00,N20,nominal,2.0NRT,298.88,6.23,D,VIIRS
46.86259,33.5574,336.19,0.45,0.63,2026-06-25,09:34:00,N20,nominal,2.0NRT,297.76,9.49,D,VIIRS
46.586,32.69365,330.1,0.5,0.66,2026-06-25,09:34:00,N20,nominal,2.0NRT,299.28,5.75,D,VIIRS
46.4068,32.10753,367,0.54,0.68,2026-06-25,09:34:00,N20,high,2.0NRT,306.02,45,D,VIIRS
46.40468,32.10117,343.82,0.54,0.68,2026-06-25,09:34:00,N20,nominal,2.0NRT,306.91,45,D,VIIRS
46.41246,32.10368,367,0.54,0.68,2026-06-25,09:34:00,N20,high,2.0NRT,304.55,21.69,D,VIIRS
46.79162,33.27146,338.17,0.46,0.64,2026-06-25,09:34:00,N20,nominal,2.0NRT,297.04,8.26,D,VIIRS
46.41035,32.09731,354.42,0.54,0.68,2026-06-25,09:34:00,N20,nominal,2.0NRT,302.11,21.69,D,VIIRS
46.8166,33.30931,367,0.46,0.64,2026-06-25,09:34:00,N20,high,2.0NRT,295.11,16.88,D,VIIRS
46.81485,33.30376,341.81,0.46,0.64,2026-06-25,09:34:00,N20,nominal,2.0NRT,306.97,16.88,D,VIIRS
46.82026,33.30032,367,0.46,0.64,2026-06-25,09:34:00,N20,high,2.0NRT,300.94,16.88,D,VIIRS
46.82201,33.30588,344.78,0.46,0.64,2026-06-25,09:34:00,N20,nominal,2.0NRT,295.65,16.88,D,VIIRS
47.42648,35.27796,340.79,0.36,0.58,2026-06-25,09:34:00,N20,nominal,2.0NRT,298.28,2.52,D,VIIRS
46.82563,33.29678,344.35,0.46,0.64,2026-06-25,09:34:00,N20,nominal,2.0NRT,296.94,5.3,D,VIIRS
46.47265,32.20195,330.95,0.53,0.67,2026-06-25,09:34:00,N20,nominal,2.0NRT,300.6,3.9,D,VIIRS
47.46347,35.36546,342.67,0.36,0.57,2026-06-25,09:34:00,N20,nominal,2.0NRT,298.79,4.86,D,VIIRS
47.46218,35.36102,330.67,0.36,0.57,2026-06-25,09:34:00,N20,nominal,2.0NRT,298.66,4.86,D,VIIRS
46.46941,32.15016,336.69,0.53,0.67,2026-06-25,09:34:00,N20,nominal,2.0NRT,299.81,11.19,D,VIIRS
46.44218,32.06758,336.63,0.54,0.68,2026-06-25,09:34:00,N20,nominal,2.0NRT,300.47,9.83,D,VIIRS
46.44006,32.0612,354.72,0.54,0.68,2026-06-25,09:34:00,N20,nominal,2.0NRT,305.35,9.83,D,VIIRS
46.84521,33.29715,367,0.46,0.64,2026-06-25,09:34:00,N20,high,2.0NRT,297.74,17.84,D,VIIRS
46.47504,32.14628,367,0.53,0.67,2026-06-25,09:34:00,N20,high,2.0NRT,302.43,11.19,D,VIIRS
46.84348,33.29163,351.69,0.46,0.64,2026-06-25,09:34:00,N20,nominal,2.0NRT,299.69,16.82,D,VIIRS
46.47296,32.13996,350.19,0.53,0.67,2026-06-25,09:34:00,N20,nominal,2.0NRT,301.49,12.48,D,VIIRS
46.44572,32.05727,335.29,0.54,0.68,2026-06-25,09:34:00,N20,nominal,2.0NRT,303.06,9.83,D,VIIRS
46.443600000000004,32.05087,333.45,0.54,0.68,2026-06-25,09:34:00,N20,nominal,2.0NRT,301.73,9.98,D,VIIRS
46.85057,33.29356,367,0.46,0.64,2026-06-25,09:34:00,N20,high,2.0NRT,301.33,43.99,D,VIIRS
46.85421,33.28449,338.32,0.46,0.64,2026-06-25,09:34:00,N20,nominal,2.0NRT,298.06,48.56,D,VIIRS
