latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
50.04226,35.00681,301.58,1.33,1.14,2026-04-02,06:54:00,T,48,6.1NRT,287.51,6.78,D,MODIS
50.04053,35.02491,309.54,1.33,1.14,2026-04-02,06:54:00,T,69,6.1NRT,287.71,14.19,D,MODIS
49.39851,30.18407,300.59,3.87,1.83,2026-04-02,08:33:00,T,28,6.1NRT,281.78,24.13,D,MODIS
49.79396,30.71674,300.43,3.97,1.85,2026-04-02,08:33:00,T,20,6.1NRT,284.38,18.76,D,MODIS
51.1452,32.18484,301.53,4.14,1.88,2026-04-02,08:33:00,T,16,6.1NRT,283.07,26.3,D,MODIS
51.33755,31.59556,302.58,3.82,1.83,2026-04-02,08:33:00,T,34,6.1NRT,283.81,20.67,D,MODIS
51.86048,34.30475,312.64,1.2,1.09,2026-04-02,12:00:00,A,33,6.1NRT,286.19,11.29,D,MODIS
51.25212,33.88433,315.59,1.28,1.12,2026-04-02,12:00:00,A,76,6.1NRT,290.5,16.68,D,MODIS
50.85982,33.72245,312.21,1.33,1.14,2026-04-02,12:00:00,A,72,6.1NRT,289.77,15.05,D,MODIS
51.2616,33.87956,309.64,1.28,1.12,2026-04-02,12:00:00,A,68,6.1NRT,292.57,9.72,D,MODIS
52.30662,32.47033,309.34,1.37,1.16,2026-04-02,12:00:00,A,54,6.1NRT,290.53,11.17,D,MODIS
52.2528,32.5676,307.14,1.37,1.16,2026-04-02,12:00:00,A,42,6.1NRT,287.67,9.06,D,MODIS
51.50011,31.5628,320.35,1.58,1.24,2026-04-02,12:00:00,A,66,6.1NRT,286.72,32.32,D,MODIS
51.56334,32.69148,308.66,1.4,1.17,2026-04-02,12:00:00,A,67,6.1NRT,287.91,11.85,D,MODIS
51.56726,32.71035,309.3,1.4,1.17,2026-04-02,12:00:00,A,62,6.1NRT,289.7,12.83,D,MODIS
51.8574,34.2883,314.41,1.21,1.09,2026-04-02,12:00:00,A,57,6.1NRT,283.12,13.53,D,MODIS
