latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
49.76793,29.63626,298.56,0.48,0.64,2026-07-10,01:28:00,N,nominal,2.0NRT,279.66,1.57,N,VIIRS
49.76657,29.63328,305.82,0.48,0.65,2026-07-10,01:28:00,N,nominal,2.0NRT,279.53,0.95,N,VIIRS
48.16294,39.84802,347.22,0.5,0.49,2026-07-10,09:34:00,N,nominal,2.0NRT,309.21,8.05,D,VIIRS
48.16136,39.84177,347.5,0.5,0.49,2026-07-10,09:34:00,N,nominal,2.0NRT,301.95,8.05,D,VIIRS
48.16727,39.84574,343.18,0.5,0.49,2026-07-10,09:34:00,N,nominal,2.0NRT,305.14,9.93,D,VIIRS
48.16568,39.83947,349.63,0.5,0.49,2026-07-10,09:34:00,N,nominal,2.0NRT,307.41,9.93,D,VIIRS
48.16409,39.83324,335.87,0.5,0.49,2026-07-10,09:34:00,N,nominal,2.0NRT,303.27,3.91,D,VIIRS
48.24807,39.87128,339.79,0.5,0.49,2026-07-10,09:34:00,N,nominal,2.0NRT,300.98,3.82,D,VIIRS
48.24476,39.85834,340.65,0.5,0.49,2026-07-10,09:34:00,N,nominal,2.0NRT,302.4,8.74,D,VIIRS
48.249,39.85577,346.49,0.5,0.49,2026-07-10,09:34:00,N,nominal,2.0NRT,302.22,8.74,D,VIIRS
48.26138,39.86854,333.01,0.42,0.61,2026-07-10,11:17:00,N,nominal,2.0NRT,293.14,6.69,D,VIIRS
45.71844,28.743,339.85,0.41,0.37,2026-07-10,11:17:00,N,nominal,2.0NRT,306.41,5.09,D,VIIRS
46.41919,32.41478,333.99,0.56,0.43,2026-07-10,11:17:00,N,nominal,2.0NRT,300.51,3.92,D,VIIRS
48.19164,39.61362,345.13,0.41,0.61,2026-07-10,11:17:00,N,nominal,2.0NRT,302.98,8.33,D,VIIRS
48.19733,39.61303,348.93,0.41,0.61,2026-07-10,11:17:00,N,nominal,2.0NRT,303.28,8.33,D,VIIRS
48.19719,39.60758,339.79,0.41,0.61,2026-07-10,11:17:00,N,nominal,2.0NRT,301.44,8.74,D,VIIRS
48.24362,39.85125,347.6,0.42,0.61,2026-07-10,11:17:00,N,nominal,2.0NRT,303.11,6.7,D,VIIRS
48.24939,39.85118,367,0.42,0.61,2026-07-10,11:17:00,N,high,2.0NRT,304.77,6.7,D,VIIRS
48.24954,39.8571,333,0.42,0.61,2026-07-10,11:17:00,N,nominal,2.0NRT,302.73,15.76,D,VIIRS
48.24923,39.84502,340.81,0.42,0.61,2026-07-10,11:17:00,N,nominal,2.0NRT,289.19,6.7,D,VIIRS
48.25623,39.89238,330.16,0.42,0.61,2026-07-10,11:17:00,N,nominal,2.0NRT,289.39,4.73,D,VIIRS
51.40527,30.22509,347.14,0.53,0.42,2026-07-10,11:17:00,N,nominal,2.0NRT,293.48,7.32,D,VIIRS
