latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
51.85191,34.28071,301.71,0.35,0.57,2026-05-31,00:56:00,N20,nominal,2.0NRT,272.59,0.51,N,VIIRS
51.01485,34.79192,302.35,0.39,0.59,2026-05-31,00:56:00,N20,nominal,2.0NRT,273.37,0.83,N,VIIRS
50.68814,35.39937,295.77,0.42,0.61,2026-05-31,00:56:00,N20,nominal,2.0NRT,273.86,0.46,N,VIIRS
50.68491,35.39631,297.15,0.42,0.61,2026-05-31,00:56:00,N20,nominal,2.0NRT,275.13,0.79,N,VIIRS
50.30899,34.51113,295.59,0.4,0.6,2026-05-31,00:56:00,N20,nominal,2.0NRT,274.77,0.45,N,VIIRS
50.41805,33.9479,318.78,0.38,0.59,2026-05-31,00:56:00,N20,nominal,2.0NRT,275.2,1.6,N,VIIRS
50.42048,33.94838,323.49,0.38,0.59,2026-05-31,00:56:00,N20,nominal,2.0NRT,275.25,1.6,N,VIIRS
48.52197,34.63028,303.81,0.47,0.64,2026-05-31,00:56:00,N20,nominal,2.0NRT,278.29,1.32,N,VIIRS
45.07268,35.39911,355.26,0.66,0.73,2026-05-31,00:56:00,N20,nominal,2.0NRT,285.01,24.43,N,VIIRS
45.07296,35.39034,315.79,0.66,0.73,2026-05-31,00:56:00,N20,nominal,2.0NRT,278,15.17,N,VIIRS
45.07024,35.39804,352.6,0.66,0.73,2026-05-31,00:56:00,N20,nominal,2.0NRT,285.66,15.17,N,VIIRS
48.74817,26.60569,299.92,0.42,0.46,2026-05-31,00:56:00,N20,nominal,2.0NRT,283.86,1.09,N,VIIRS
46.84199,33.43313,319.55,0.47,0.64,2026-05-31,00:56:00,N20,nominal,2.0NRT,277.03,3.53,N,VIIRS
44.77412,33.86334,298.98,0.58,0.69,2026-05-31,00:56:00,N20,nominal,2.0NRT,278.22,0.99,N,VIIRS
51.68466,25.14031,305.76,0.48,0.4,2026-05-31,00:56:00,N20,nominal,2.0NRT,274.82,1.8,N,VIIRS
51.89131,30.92541,327.27,0.39,0.36,2026-05-31,10:43:00,N20,low,2.0NRT,298.44,3.21,D,VIIRS
51.05694,35.14092,330.87,0.46,0.39,2026-05-31,10:43:00,N20,nominal,2.0NRT,292.43,5.13,D,VIIRS
48.5317,34.65009,344.54,0.35,0.57,2026-05-31,22:57:00,N20,nominal,2.0NRT,280.26,6.26,N,VIIRS
48.53191,34.64524,327.9,0.35,0.57,2026-05-31,22:57:00,N20,nominal,2.0NRT,278.75,5.23,N,VIIRS
48.46451,38.75673,302.36,0.46,0.47,2026-05-31,22:57:00,N20,nominal,2.0NRT,280.06,1.63,N,VIIRS
48.53726,37.73189,304.11,0.51,0.49,2026-05-31,22:57:00,N20,nominal,2.0NRT,275.96,0.68,N,VIIRS
49.65835,37.64382,300.51,0.53,0.5,2026-05-31,22:57:00,N20,nominal,2.0NRT,276.86,0.62,N,VIIRS
50.17966,34.75852,297.96,0.36,0.57,2026-05-31,22:57:00,N20,nominal,2.0NRT,275.07,0.4,N,VIIRS
50.30946,34.50763,296.48,0.37,0.58,2026-05-31,22:57:00,N20,nominal,2.0NRT,276.31,0.27,N,VIIRS
51.47992,31.24502,298.71,0.52,0.67,2026-05-31,22:57:00,N20,nominal,2.0NRT,277.19,1.28,N,VIIRS
51.75494,33.79494,295.21,0.41,0.6,2026-05-31,22:57:00,N20,nominal,2.0NRT,276.53,0.33,N,VIIRS
51.81682,34.21169,297.81,0.39,0.59,2026-05-31,22:57:00,N20,nominal,2.0NRT,274.98,0.63,N,VIIRS
51.84782,34.2774,299.19,0.39,0.59,2026-05-31,22:57:00,N20,nominal,2.0NRT,275.03,1.14,N,VIIRS
52.28429,33.03504,317.02,0.44,0.62,2026-05-31,22:57:00,N20,nominal,2.0NRT,275.53,1.81,N,VIIRS
52.28389,33.03054,322.16,0.44,0.62,2026-05-31,22:57:00,N20,nominal,2.0NRT,274.94,1.85,N,VIIRS
48.05988,37.95573,299.44,0.49,0.49,2026-05-31,22:57:00,N20,nominal,2.0NRT,278.61,1.02,N,VIIRS
48.06144,37.95536,295.66,0.49,0.49,2026-05-31,22:57:00,N20,nominal,2.0NRT,278.37,0.95,N,VIIRS
48.24174,36.6072,328.14,0.57,0.52,2026-05-31,22:57:00,N20,nominal,2.0NRT,276.18,4.46,N,VIIRS
48.47535,34.63093,303.02,0.35,0.57,2026-05-31,22:57:00,N20,nominal,2.0NRT,281.12,1.17,N,VIIRS
