latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
51.99519,32.18686,302.34,1.54,1.22,2026-05-08,02:24:00,A,48,6.1NRT,284.29,13.58,D,MODIS
51.24391,30.23273,312.13,1.33,1.14,2026-05-08,02:24:00,A,70,6.1NRT,282.05,19.19,D,MODIS
51.24566,30.22682,309.91,1.33,1.14,2026-05-08,02:24:00,A,79,6.1NRT,281.46,17.34,D,MODIS
51.23604,30.22186,326.81,1.33,1.14,2026-05-08,02:24:00,A,100,6.1NRT,282.03,40.71,D,MODIS
51.28843,30.27536,309.5,1.34,1.15,2026-05-08,02:24:00,A,78,6.1NRT,281.94,17.68,D,MODIS
52.00538,32.19268,311.6,1.54,1.22,2026-05-08,02:24:00,A,83,6.1NRT,283.9,24.16,D,MODIS
52.17396,33.95866,309.55,1.04,1.02,2026-05-08,07:26:00,T,58,6.1NRT,298.95,5.57,D,MODIS
52.19661,33.87527,310.26,1.04,1.02,2026-05-08,07:26:00,T,60,6.1NRT,296.86,6.68,D,MODIS
52.29532,33.1219,312.06,1.01,1.01,2026-05-08,07:26:00,T,66,6.1NRT,296.45,8.16,D,MODIS
52.24705,32.94544,307.21,1.01,1,2026-05-08,07:26:00,T,43,6.1NRT,297.12,4.1,D,MODIS
52.1544,32.37386,313.08,1,1,2026-05-08,07:26:00,T,67,6.1NRT,297.69,7.78,D,MODIS
52.13662,32.30764,311.31,1,1,2026-05-08,07:26:00,T,66,6.1NRT,297.7,6.93,D,MODIS
52.04035,32.26523,311.17,1,1,2026-05-08,07:26:00,T,58,6.1NRT,296.26,6.86,D,MODIS
52.02253,32.19924,313.8,1,1,2026-05-08,07:26:00,T,54,6.1NRT,296.94,7.95,D,MODIS
52.01386,32.19598,344.26,1,1,2026-05-08,07:26:00,T,93,6.1NRT,302.22,45.76,D,MODIS
52.06164,31.79932,309.53,1,1,2026-05-08,07:26:00,T,62,6.1NRT,295.62,6.06,D,MODIS
52.00519,32.19272,328.29,1,1,2026-05-08,07:26:00,T,80,6.1NRT,301.5,20.82,D,MODIS
51.99701,32.24886,375.85,1,1,2026-05-08,07:26:00,T,100,6.1NRT,303.01,132.41,D,MODIS
