latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
48.46384,38.75304,298.87,0.55,0.51,2026-03-02,00:22:00,N,nominal,2.0NRT,274.03,1.73,N,VIIRS
50.82055,26.98374,301.62,0.39,0.36,2026-03-02,00:22:00,N,nominal,2.0NRT,261.15,0.41,N,VIIRS
47.83391,38.4815,302.26,0.56,0.51,2026-03-02,00:22:00,N,nominal,2.0NRT,274.27,2.13,N,VIIRS
47.88089,35.19161,301.03,0.41,0.45,2026-03-02,00:22:00,N,nominal,2.0NRT,272.17,0.6,N,VIIRS
47.87696,35.18953,300.71,0.41,0.45,2026-03-02,00:22:00,N,nominal,2.0NRT,271.82,0.6,N,VIIRS
47.87651,35.15407,338.75,0.41,0.45,2026-03-02,00:22:00,N,nominal,2.0NRT,277.02,18.29,N,VIIRS
47.87011,35.16241,309.18,0.41,0.45,2026-03-02,00:22:00,N,nominal,2.0NRT,277.53,1.7,N,VIIRS
47.86202,35.14064,296.83,0.41,0.45,2026-03-02,00:22:00,N,nominal,2.0NRT,275.69,1.15,N,VIIRS
47.86079,35.14584,306.02,0.41,0.45,2026-03-02,00:22:00,N,nominal,2.0NRT,275.26,1.72,N,VIIRS
47.87771,33.40932,319.11,0.52,0.42,2026-03-02,00:22:00,N,nominal,2.0NRT,275.26,1.54,N,VIIRS
47.87624,33.4161,295.23,0.52,0.42,2026-03-02,00:22:00,N,nominal,2.0NRT,277.18,1.54,N,VIIRS
47.86812,33.43464,297.13,0.52,0.42,2026-03-02,00:22:00,N,nominal,2.0NRT,273.36,0.6,N,VIIRS
47.84224,33.38483,303.57,0.52,0.42,2026-03-02,00:22:00,N,nominal,2.0NRT,274.67,1.44,N,VIIRS
47.16478,37.68734,328.66,0.43,0.38,2026-03-02,10:08:00,N,nominal,2.0NRT,285.81,1.91,D,VIIRS
47.74207,36.2311,345.49,0.47,0.39,2026-03-02,10:08:00,N,nominal,2.0NRT,284.35,6.59,D,VIIRS
47.74086,36.22507,335.1,0.47,0.39,2026-03-02,10:08:00,N,nominal,2.0NRT,283.85,3.71,D,VIIRS
48.22242,37.25502,327.35,0.43,0.38,2026-03-02,10:08:00,N,nominal,2.0NRT,273.88,2.32,D,VIIRS
48.35398,37.2074,331.38,0.43,0.38,2026-03-02,10:08:00,N,nominal,2.0NRT,275.79,4.02,D,VIIRS
