latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
51.00624,30.33673,305.84,2.87,1.62,2026-08-23,01:28:00,A,66,6.1NRT,288.28,40,N,MODIS
51.0039,30.32814,305.32,2.87,1.62,2026-08-23,01:28:00,A,64,6.1NRT,287.84,38.65,N,MODIS
51.20152,29.19839,345.19,3.3,1.72,2026-08-23,01:28:00,A,100,6.1NRT,285.46,316.4,N,MODIS
51.21506,29.16185,314.02,3.32,1.72,2026-08-23,01:28:00,A,88,6.1NRT,281.21,88.6,N,MODIS
51.21356,29.20819,333.61,3.3,1.72,2026-08-23,01:28:00,A,100,6.1NRT,283.83,207.74,N,MODIS
51.2032,29.15206,301.37,3.32,1.72,2026-08-23,01:28:00,A,40,6.1NRT,281.01,41.15,N,MODIS
47.66155,36.97566,300.2,1.22,1.1,2026-08-23,01:30:00,A,21,6.1NRT,288.72,7.09,N,MODIS
47.48218,37.62761,312.64,1.15,1.07,2026-08-23,01:30:00,A,85,6.1NRT,290.37,16.04,N,MODIS
48.84401,38.75242,336.78,1.1,1.04,2026-08-23,01:30:00,A,100,6.1NRT,289.11,46.47,N,MODIS
48.84582,38.73803,354.1,1.1,1.04,2026-08-23,01:30:00,A,100,6.1NRT,290.98,84.6,N,MODIS
48.1665,36.77411,305.69,1.26,1.12,2026-08-23,01:30:00,A,65,6.1NRT,289.43,12.32,N,MODIS
47.66495,36.98191,302.57,1.22,1.1,2026-08-23,01:30:00,A,50,6.1NRT,288.59,8.63,N,MODIS
51.00435,30.3169,302.77,2.8,1.6,2026-08-23,03:06:00,A,51,6.1NRT,286.24,34.02,D,MODIS
51.21669,29.19185,302.85,2.44,1.51,2026-08-23,03:06:00,A,27,6.1NRT,283.12,27.53,N,MODIS
51.20445,29.18367,418.64,2.44,1.51,2026-08-23,03:06:00,A,100,6.1NRT,293.03,1415.6,N,MODIS
51.19632,29.21517,384.04,2.45,1.51,2026-08-23,03:06:00,A,100,6.1NRT,289.55,636.32,N,MODIS
48.88447,36.91468,328.3,1.06,1.03,2026-08-23,06:42:00,T,80,6.1NRT,305.43,18.97,D,MODIS
48.88618,36.90062,325.52,1.06,1.03,2026-08-23,06:42:00,T,77,6.1NRT,305.6,16.16,D,MODIS
48.87627,37.05713,323.58,1.05,1.02,2026-08-23,06:42:00,T,75,6.1NRT,307.3,13.56,D,MODIS
48.87799,37.04319,335.98,1.05,1.03,2026-08-23,06:42:00,T,87,6.1NRT,307.59,30.74,D,MODIS
48.98368,36.93383,322.34,1.06,1.03,2026-08-23,06:42:00,T,73,6.1NRT,306.77,11.23,D,MODIS
