latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
49.26085,37.53385,313.78,1.22,1.1,2026-06-16,06:40:00,T,0,6.1NRT,300.69,9.83,D,MODIS
49.24953,37.54781,329.77,1.21,1.1,2026-06-16,06:40:00,T,55,6.1NRT,300.63,29.37,D,MODIS
47.23764,33.84146,345.96,1.69,1.28,2026-06-16,06:40:00,T,94,6.1NRT,300.01,104.58,D,MODIS
47.23593,33.8634,318.16,1.69,1.28,2026-06-16,06:40:00,T,53,6.1NRT,300.13,21.57,D,MODIS
45.56974,28.57069,301.41,3.51,1.76,2026-06-16,08:20:00,T,21,6.1NRT,289.58,9.8,D,MODIS
46.46576,31.96505,315.92,2.3,1.47,2026-06-16,12:06:00,A,0,6.1NRT,301.63,17.64,D,MODIS
46.47246,31.99262,327.83,2.29,1.47,2026-06-16,12:06:00,A,63,6.1NRT,299.75,61.06,D,MODIS
46.46695,31.96885,320.94,2.3,1.47,2026-06-16,12:06:00,A,0,6.1NRT,301.68,36.44,D,MODIS
46.4735,31.9965,323.85,2.29,1.47,2026-06-16,12:06:00,A,66,6.1NRT,298.95,45.99,D,MODIS
48.51986,34.63212,300.42,1.04,1.02,2026-06-16,17:47:00,T,24,6.1NRT,290.09,5.18,N,MODIS
47.19466,33.66222,307.22,1.14,1.06,2026-06-16,17:47:00,T,71,6.1NRT,287.17,11.09,N,MODIS
46.61246,32.36399,311.51,1.3,1.13,2026-06-16,17:47:00,T,83,6.1NRT,290.1,15.96,N,MODIS
