latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
48.97939,24.70979,296.35,0.38,0.59,2025-08-25,01:24:00,N20,nominal,2.0NRT,280.71,0.44,N,VIIRS
47.12462,35.05705,367,0.38,0.59,2025-08-25,09:30:00,N20,high,2.0NRT,306.72,33.31,D,VIIRS
45.6582,29.38696,340.09,0.75,0.77,2025-08-25,09:30:00,N20,nominal,2.0NRT,304,8.2,D,VIIRS
45.65769,29.38938,347.17,0.75,0.77,2025-08-25,09:30:00,N20,nominal,2.0NRT,303.19,7.38,D,VIIRS
48.50694,37.67961,332.22,0.54,0.51,2025-08-25,09:30:00,N20,nominal,2.0NRT,292.62,4.17,D,VIIRS
46.2504,29.47292,333.81,0.71,0.75,2025-08-25,09:30:00,N20,nominal,2.0NRT,299.01,3.35,D,VIIRS
46.25655,29.46825,367,0.71,0.75,2025-08-25,09:30:00,N20,high,2.0NRT,300.44,17.09,D,VIIRS
46.2527,29.47468,350.76,0.71,0.75,2025-08-25,09:30:00,N20,nominal,2.0NRT,301.21,19.17,D,VIIRS
46.25603,29.46228,337.87,0.71,0.75,2025-08-25,09:30:00,N20,nominal,2.0NRT,298.31,15.83,D,VIIRS
47.86391,33.43851,356.03,0.43,0.62,2025-08-25,09:30:00,N20,nominal,2.0NRT,294.76,9.03,D,VIIRS
46.63181,36.25546,346.85,0.35,0.57,2025-08-25,09:30:00,N20,nominal,2.0NRT,296.49,2.97,D,VIIRS
47.66014,37.21988,340.97,0.59,0.53,2025-08-25,09:30:00,N20,nominal,2.0NRT,299.48,10.22,D,VIIRS
47.09402,34.99301,353.19,0.39,0.59,2025-08-25,09:30:00,N20,nominal,2.0NRT,301.95,4.49,D,VIIRS
47.09264,34.98831,334.66,0.39,0.59,2025-08-25,09:30:00,N20,nominal,2.0NRT,302.55,4.49,D,VIIRS
47.12371,35.07419,367,0.38,0.59,2025-08-25,09:30:00,N20,high,2.0NRT,299.04,33.27,D,VIIRS
47.12234,35.06952,345.94,0.38,0.59,2025-08-25,09:30:00,N20,nominal,2.0NRT,310.16,33.27,D,VIIRS
47.11963,35.06021,352.14,0.38,0.59,2025-08-25,09:30:00,N20,nominal,2.0NRT,307.61,33.31,D,VIIRS
47.12099,35.06488,367,0.38,0.59,2025-08-25,09:30:00,N20,low,2.0NRT,327.28,33.31,D,VIIRS
47.1287,35.07103,367,0.38,0.59,2025-08-25,09:30:00,N20,high,2.0NRT,301.47,33.27,D,VIIRS
47.12734,35.06637,367,0.38,0.59,2025-08-25,09:30:00,N20,high,2.0NRT,310.5,33.27,D,VIIRS
47.12598,35.06171,367,0.38,0.59,2025-08-25,09:30:00,N20,high,2.0NRT,307.71,33.31,D,VIIRS
