latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
51.33837,25.82924,317.94,2.07,1.4,2026-03-28,08:33:00,T,78,6.1NRT,288.84,45.04,D,MODIS
51.33536,25.82235,311.05,2.07,1.4,2026-03-28,08:33:00,T,71,6.1NRT,288.51,28.15,D,MODIS
51.32908,25.84954,300.82,2.07,1.4,2026-03-28,08:33:00,T,41,6.1NRT,288.1,9.46,D,MODIS
49.5669,27.40377,307.16,2.4,1.49,2026-03-28,12:04:00,A,0,6.1NRT,280.21,30.86,D,MODIS
51.38788,32.2472,333.61,1.28,1.12,2026-03-28,12:04:00,A,89,6.1NRT,286.36,45.18,D,MODIS
52.21329,33.96371,304.13,1.09,1.04,2026-03-28,12:04:00,A,58,6.1NRT,286.26,7.17,D,MODIS
48.78349,37.9543,315.99,1,1,2026-03-28,12:04:00,A,74,6.1NRT,289.76,11.8,D,MODIS
48.30687,36.89249,319.84,1.04,1.02,2026-03-28,12:04:00,A,68,6.1NRT,296.28,14.86,D,MODIS
48.30907,36.90587,331.3,1.04,1.02,2026-03-28,12:04:00,A,82,6.1NRT,295.37,28.59,D,MODIS
48.13869,36.95314,319.99,1.04,1.02,2026-03-28,12:04:00,A,76,6.1NRT,296.23,15.14,D,MODIS
47.63477,35.39835,311.31,1.16,1.07,2026-03-28,12:04:00,A,68,6.1NRT,295.66,8.7,D,MODIS
47.63742,35.41296,308.89,1.16,1.07,2026-03-28,12:04:00,A,64,6.1NRT,295.85,6.35,D,MODIS
47.60967,35.50728,309.83,1.15,1.07,2026-03-28,12:04:00,A,66,6.1NRT,295.58,6.66,D,MODIS
47.88083,37.31776,313.93,1.03,1.01,2026-03-28,12:04:00,A,71,6.1NRT,295.43,9.75,D,MODIS
49.72541,27.04839,317.53,3.6,1.78,2026-03-28,13:44:00,A,0,6.1NRT,267.56,111.8,D,MODIS
49.7346,27.04327,315.55,3.6,1.78,2026-03-28,13:44:00,A,45,6.1NRT,272.12,96.5,D,MODIS
52.20451,32.46005,307.12,1,1,2026-03-28,18:04:00,T,70,6.1NRT,277.42,12.01,N,MODIS
