latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.86997,33.4363,307.38,1.47,1.2,2025-08-20,00:50:00,A,71,6.1NRT,285.37,19.23,N,MODIS
48.96691,38.49297,314.83,1.22,1.1,2025-08-20,07:01:00,T,45,6.1NRT,301.63,6.53,D,MODIS
48.55362,38.99604,315.73,1.16,1.07,2025-08-20,07:01:00,T,46,6.1NRT,301.77,6.99,D,MODIS
49.21711,38.35317,317.15,1.24,1.11,2025-08-20,07:01:00,T,65,6.1NRT,298.38,11.78,D,MODIS
49.21538,38.3698,316.34,1.24,1.11,2025-08-20,07:01:00,T,63,6.1NRT,299.37,10.3,D,MODIS
48.61465,37.26739,328.39,1.35,1.15,2025-08-20,07:03:00,T,80,6.1NRT,301.2,29.2,D,MODIS
47.37416,35.89407,326.31,1.51,1.21,2025-08-20,07:03:00,T,73,6.1NRT,306.01,24.23,D,MODIS
47.43191,34.79749,322.79,1.73,1.29,2025-08-20,07:03:00,T,65,6.1NRT,304.87,20.05,D,MODIS
47.59417,36.59232,323.23,1.41,1.18,2025-08-20,07:03:00,T,68,6.1NRT,303.62,19.69,D,MODIS
47.64211,35.57312,322.84,1.58,1.24,2025-08-20,07:03:00,T,71,6.1NRT,307.05,20.38,D,MODIS
47.68621,34.88195,324.4,1.72,1.29,2025-08-20,07:03:00,T,74,6.1NRT,305.16,24.61,D,MODIS
47.24692,32.57511,320.75,2.27,1.46,2025-08-20,07:03:00,T,67,6.1NRT,303.74,21.88,D,MODIS
47.68782,34.87606,324.56,1.72,1.29,2025-08-20,07:03:00,T,71,6.1NRT,305.81,23.21,D,MODIS
48.60451,37.26528,326.12,1.35,1.15,2025-08-20,07:03:00,T,78,6.1NRT,301.79,25.23,D,MODIS
48.14059,39.2222,315.3,1.12,1.06,2025-08-20,07:03:00,T,34,6.1NRT,303.18,6.35,D,MODIS
47.97213,37.99268,321.14,1.24,1.11,2025-08-20,07:03:00,T,55,6.1NRT,305.79,10.79,D,MODIS
47.4067,32.24232,318.25,2.38,1.49,2025-08-20,07:03:00,T,61,6.1NRT,302.54,20.92,D,MODIS
48.13889,39.23684,314.64,1.12,1.06,2025-08-20,07:03:00,T,14,6.1NRT,302.33,5.3,D,MODIS
48.12104,37.7299,325.67,1.28,1.12,2025-08-20,07:03:00,T,75,6.1NRT,305.89,19.9,D,MODIS
47.65122,35.3128,318.63,1.63,1.26,2025-08-20,07:03:00,T,53,6.1NRT,304,13.05,D,MODIS
48.45737,38.77724,328.91,1.17,1.08,2025-08-20,07:03:00,T,75,6.1NRT,300.04,27.43,D,MODIS
47.43716,36.32219,323.45,1.45,1.19,2025-08-20,07:03:00,T,68,6.1NRT,306,18.8,D,MODIS
47.43364,34.77503,319.95,1.73,1.29,2025-08-20,07:03:00,T,33,6.1NRT,302.15,12.71,D,MODIS
47.49676,37.96816,330.69,1.23,1.1,2025-08-20,07:03:00,T,79,6.1NRT,307.3,24.88,D,MODIS
