latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
48.97411,24.71224,303.74,0.48,0.48,2026-04-27,01:13:00,N,nominal,2.0NRT,273.9,2.38,N,VIIRS
48.16088,25.00241,300.68,0.51,0.5,2026-04-27,01:13:00,N,nominal,2.0NRT,269.16,1.75,N,VIIRS
48.58625,22.35211,327.62,0.39,0.44,2026-04-27,01:13:00,N,nominal,2.0NRT,271.91,2.28,N,VIIRS
48.58239,22.35011,319.52,0.39,0.44,2026-04-27,01:13:00,N,nominal,2.0NRT,271.22,2.23,N,VIIRS
48.53129,34.65114,302.83,0.62,0.71,2026-04-27,01:13:00,N,nominal,2.0NRT,273.22,2.65,N,VIIRS
50.68931,25.1039,303.32,0.44,0.46,2026-04-27,01:13:00,N,nominal,2.0NRT,270.52,1.04,N,VIIRS
47.86874,33.43156,300.22,0.59,0.7,2026-04-27,01:13:00,N,nominal,2.0NRT,272.94,1.8,N,VIIRS
50.34105,24.49922,299.68,0.43,0.46,2026-04-27,01:13:00,N,nominal,2.0NRT,266.63,0.48,N,VIIRS
50.33708,24.49679,310.1,0.43,0.46,2026-04-27,01:13:00,N,nominal,2.0NRT,268.53,1.41,N,VIIRS
50.15359,23.84773,303.16,0.41,0.45,2026-04-27,01:13:00,N,nominal,2.0NRT,264.98,1.06,N,VIIRS
48.41874,32.02977,327.6,0.69,0.75,2026-04-27,09:20:00,N,nominal,2.0NRT,284.64,3.86,D,VIIRS
48.41808,32.02898,331.17,0.7,0.75,2026-04-27,09:20:00,N,nominal,2.0NRT,284.08,3.83,D,VIIRS
47.32305,31.33895,328.66,0.41,0.37,2026-04-27,11:00:00,N,nominal,2.0NRT,292.8,1.6,D,VIIRS
45.65292,29.47804,330.09,0.38,0.36,2026-04-27,11:00:00,N,nominal,2.0NRT,302.61,2.12,D,VIIRS
46.57975,32.15392,331.22,0.43,0.38,2026-04-27,11:00:00,N,nominal,2.0NRT,297,8.92,D,VIIRS
46.94942,32.50738,330.39,0.44,0.38,2026-04-27,11:00:00,N,nominal,2.0NRT,294.14,2.13,D,VIIRS
47.1818,32.0834,347.43,0.43,0.38,2026-04-27,11:00:00,N,nominal,2.0NRT,297.34,7.07,D,VIIRS
47.01545,30.02254,330.03,0.39,0.36,2026-04-27,11:00:00,N,nominal,2.0NRT,297.7,1.63,D,VIIRS
