latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
52.19229,32.59026,304.99,0.42,0.38,2025-09-27,00:13:00,N21,nominal,2.0NRT,271.41,0.81,N,VIIRS
51.75279,34.3023,295.55,0.48,0.4,2025-09-27,00:13:00,N21,nominal,2.0NRT,274.43,0.92,N,VIIRS
47.87816,35.19189,301.7,0.42,0.45,2025-09-27,00:16:00,N21,nominal,2.0NRT,276.92,1.12,N,VIIRS
47.8674,35.16248,339.08,0.42,0.45,2025-09-27,00:16:00,N21,nominal,2.0NRT,283.56,7.92,N,VIIRS
47.86987,35.15194,302.21,0.41,0.45,2025-09-27,00:16:00,N21,nominal,2.0NRT,276.9,0.8,N,VIIRS
47.86594,35.14987,299.43,0.41,0.45,2025-09-27,00:16:00,N21,nominal,2.0NRT,281.78,0.8,N,VIIRS
47.85932,35.14056,300.13,0.41,0.45,2025-09-27,00:16:00,N21,nominal,2.0NRT,280.38,2.03,N,VIIRS
47.64207,35.71006,315.54,0.44,0.46,2025-09-27,00:16:00,N21,nominal,2.0NRT,273.54,2.23,N,VIIRS
47.57887,35.32921,305.42,0.43,0.46,2025-09-27,00:16:00,N21,nominal,2.0NRT,275.37,1.03,N,VIIRS
48.87336,28.31647,297.01,0.39,0.36,2025-09-27,00:16:00,N21,nominal,2.0NRT,276.8,0.55,N,VIIRS
47.87311,33.41637,306.26,0.53,0.42,2025-09-27,00:16:00,N21,nominal,2.0NRT,281.9,2.19,N,VIIRS
48.7458,26.60553,296.51,0.39,0.36,2025-09-27,00:16:00,N21,nominal,2.0NRT,280.49,0.68,N,VIIRS
48.97381,24.71158,310.85,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,279.38,2.73,N,VIIRS
46.75973,33.40941,315.92,0.56,0.43,2025-09-27,00:16:00,N21,nominal,2.0NRT,276.54,3.67,N,VIIRS
46.64799,32.69628,300.68,0.53,0.42,2025-09-27,00:16:00,N21,nominal,2.0NRT,277.71,1.21,N,VIIRS
46.64573,32.68794,295.27,0.53,0.42,2025-09-27,00:16:00,N21,nominal,2.0NRT,277.07,1.21,N,VIIRS
46.61007,32.62796,304.18,0.53,0.42,2025-09-27,00:16:00,N21,nominal,2.0NRT,281.2,1.59,N,VIIRS
46.57997,32.56428,300.07,0.52,0.42,2025-09-27,00:16:00,N21,nominal,2.0NRT,278.12,1.56,N,VIIRS
46.5375,32.48016,302.08,0.52,0.42,2025-09-27,00:16:00,N21,nominal,2.0NRT,275.96,1.21,N,VIIRS
46.26987,32.40268,297.03,0.52,0.42,2025-09-27,00:16:00,N21,nominal,2.0NRT,274.98,0.93,N,VIIRS
44.77122,33.8582,303.95,0.43,0.46,2025-09-27,00:16:00,N21,nominal,2.0NRT,279.59,1.08,N,VIIRS
48.47243,34.63211,302.11,0.38,0.43,2025-09-27,00:16:00,N21,nominal,2.0NRT,279.63,1.95,N,VIIRS
48.51778,34.63197,303.6,0.57,0.43,2025-09-27,00:16:00,N21,nominal,2.0NRT,276.98,1.44,N,VIIRS
48.53251,34.62309,302.39,0.57,0.43,2025-09-27,00:16:00,N21,nominal,2.0NRT,279.35,1.73,N,VIIRS
47.83075,38.47998,295.36,0.58,0.52,2025-09-27,00:16:00,N21,nominal,2.0NRT,276.63,1.52,N,VIIRS
48.47235,36.41895,297.05,0.45,0.47,2025-09-27,00:16:00,N21,nominal,2.0NRT,271.79,3.55,N,VIIRS
48.47781,36.41546,303.51,0.45,0.47,2025-09-27,00:16:00,N21,nominal,2.0NRT,268.19,3.55,N,VIIRS
48.4764,36.42123,335.28,0.45,0.47,2025-09-27,00:16:00,N21,nominal,2.0NRT,270.85,3.55,N,VIIRS
48.29624,37.18621,305.23,0.49,0.49,2025-09-27,00:16:00,N21,nominal,2.0NRT,273.38,1.49,N,VIIRS
50.5433,26.26172,313.73,0.39,0.36,2025-09-27,00:16:00,N21,nominal,2.0NRT,280.73,1.67,N,VIIRS
48.47441,37.08327,301.61,0.48,0.48,2025-09-27,00:16:00,N21,nominal,2.0NRT,274.67,1.58,N,VIIRS
48.47453,37.08439,305.7,0.48,0.48,2025-09-27,00:16:00,N21,nominal,2.0NRT,274.94,2.07,N,VIIRS
44.57751,33.93409,299.35,0.44,0.46,2025-09-27,00:16:00,N21,nominal,2.0NRT,274.78,1.4,N,VIIRS
45.34038,28.52694,333.64,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,268.92,11.37,N,VIIRS
45.3376,28.5423,328.97,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,272.57,2.34,N,VIIRS
45.33853,28.53718,296.41,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,270.23,2.34,N,VIIRS
45.32647,28.60385,316.35,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,270.05,1.67,N,VIIRS
45.32368,28.61926,308.7,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,268.81,0.79,N,VIIRS
45.33705,28.52571,334.33,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,275.04,7.36,N,VIIRS
45.33612,28.53084,325.53,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,271.71,7.36,N,VIIRS
45.3352,28.53596,330.72,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,275.51,4.17,N,VIIRS
45.32034,28.61803,320.06,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,272.33,2.01,N,VIIRS
45.33427,28.54108,313.35,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,274.48,4.17,N,VIIRS
45.32127,28.6129,301.04,0.41,0.37,2025-09-27,00:16:00,N21,nominal,2.0NRT,271.44,1.52,N,VIIRS
48.58078,38.15813,298.01,0.53,0.5,2025-09-27,00:16:00,N21,nominal,2.0NRT,274.84,2.39,N,VIIRS
48.58504,38.16093,300.78,0.53,0.5,2025-09-27,00:16:00,N21,nominal,2.0NRT,273.96,1.83,N,VIIRS
46.9719,35.83363,337.5,0.5,0.41,2025-09-27,10:02:00,N21,nominal,2.0NRT,300.75,4.17,D,VIIRS
46.97369,35.83195,335.67,0.5,0.41,2025-09-27,10:02:00,N21,nominal,2.0NRT,300.36,3.97,D,VIIRS
46.33733,32.81091,338.74,0.45,0.47,2025-09-27,10:02:00,N21,nominal,2.0NRT,297.06,2.63,D,VIIRS
46.55937,33.07903,335.19,0.43,0.46,2025-09-27,10:02:00,N21,nominal,2.0NRT,294.76,3,D,VIIRS
46.54052,32.48338,335.37,0.46,0.47,2025-09-27,10:02:00,N21,nominal,2.0NRT,290.98,6.91,D,VIIRS
46.6137,32.71754,331.51,0.45,0.47,2025-09-27,10:02:00,N21,nominal,2.0NRT,291.89,3.39,D,VIIRS
46.49995,32.15767,354.43,0.48,0.48,2025-09-27,10:02:00,N21,nominal,2.0NRT,293.72,25.46,D,VIIRS
47.34927,35.83422,334.13,0.49,0.4,2025-09-27,10:02:00,N21,nominal,2.0NRT,307.1,21.34,D,VIIRS
47.21945,34.16201,331.06,0.57,0.43,2025-09-27,10:02:00,N21,nominal,2.0NRT,298.37,2.94,D,VIIRS
47.53622,35.40799,336.16,0.5,0.41,2025-09-27,10:02:00,N21,nominal,2.0NRT,297.78,6.54,D,VIIRS
46.96381,32.51075,342.21,0.45,0.47,2025-09-27,10:02:00,N21,nominal,2.0NRT,301.14,15.05,D,VIIRS
47.83105,36.46443,330.25,0.46,0.39,2025-09-27,10:02:00,N21,nominal,2.0NRT,297.74,2.84,D,VIIRS
48.18758,37.82996,333.53,0.42,0.37,2025-09-27,10:02:00,N21,nominal,2.0NRT,300.52,2.45,D,VIIRS
48.1506,37.29761,329.96,0.43,0.38,2025-09-27,10:02:00,N21,nominal,2.0NRT,293.62,3,D,VIIRS
48.2608,37.83842,340.14,0.42,0.37,2025-09-27,10:02:00,N21,nominal,2.0NRT,299.76,8.86,D,VIIRS
48.41403,38.53171,339.68,0.4,0.37,2025-09-27,10:02:00,N21,nominal,2.0NRT,297.87,5.71,D,VIIRS
48.41311,38.5264,347.81,0.4,0.37,2025-09-27,10:02:00,N21,nominal,2.0NRT,298.03,5.6,D,VIIRS
48.40328,38.45074,330.36,0.4,0.37,2025-09-27,10:02:00,N21,nominal,2.0NRT,299.85,1.42,D,VIIRS
48.4235,38.50534,345.27,0.4,0.37,2025-09-27,10:02:00,N21,nominal,2.0NRT,314.54,41.81,D,VIIRS
48.36255,37.98408,329.06,0.41,0.37,2025-09-27,10:02:00,N21,nominal,2.0NRT,296.8,3.62,D,VIIRS
48.28492,37.15848,328.89,0.43,0.38,2025-09-27,10:02:00,N21,nominal,2.0NRT,291.08,3.1,D,VIIRS
48.58401,38.75074,330.76,0.4,0.37,2025-09-27,10:02:00,N21,nominal,2.0NRT,299.89,4.11,D,VIIRS
48.29954,37.15836,328.4,0.43,0.38,2025-09-27,10:02:00,N21,nominal,2.0NRT,291.16,2.27,D,VIIRS
47.79645,34.55174,330.31,0.53,0.42,2025-09-27,10:02:00,N21,nominal,2.0NRT,295.19,3.28,D,VIIRS
48.31937,37.0888,341.22,0.43,0.38,2025-09-27,10:02:00,N21,nominal,2.0NRT,292.39,5.23,D,VIIRS
