latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
49.25919,37.8569,312.26,1.7,1.28,2026-04-13,07:31:00,T,63,6.1NRT,284.12,24.85,D,MODIS
49.78597,35.5531,303.63,1.3,1.13,2026-04-13,07:31:00,T,57,6.1NRT,283.12,8.89,D,MODIS
49.86689,38.03645,341.46,1.67,1.27,2026-04-13,07:31:00,T,92,6.1NRT,288.73,96.79,D,MODIS
49.86223,38.05827,300.98,1.67,1.27,2026-04-13,07:31:00,T,33,6.1NRT,286.36,7.27,D,MODIS
49.87149,38.01488,306.98,1.66,1.27,2026-04-13,07:31:00,T,65,6.1NRT,287.69,14.7,D,MODIS
47.55436,36.02892,302.3,1.54,1.22,2026-04-13,07:31:00,T,31,6.1NRT,288.15,4.36,D,MODIS
48.53435,37.67134,301.09,1.74,1.29,2026-04-13,07:31:00,T,34,6.1NRT,282.8,9.42,D,MODIS
47.42645,34.84269,315.38,1,1,2026-04-13,12:25:00,A,71,6.1NRT,293.47,11.93,D,MODIS
48.43933,34.91624,318.09,1.01,1.01,2026-04-13,12:25:00,A,78,6.1NRT,286.21,16.82,D,MODIS
50.51789,24.28623,303.62,1.87,1.34,2026-04-13,12:27:00,A,54,6.1NRT,287.41,12.17,D,MODIS
50.52229,24.29119,303.87,1.87,1.34,2026-04-13,12:27:00,A,57,6.1NRT,286.52,13.37,D,MODIS
49.37049,23.49796,307.36,2.23,1.45,2026-04-13,12:27:00,A,65,6.1NRT,285.26,24.42,D,MODIS
49.37011,23.50532,307.05,2.23,1.45,2026-04-13,12:27:00,A,65,6.1NRT,284.92,23.32,D,MODIS
