latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
49.17405,37.38152,335.54,1.16,1.07,2026-05-22,06:44:00,T,86,6.1NRT,303.36,34.14,D,MODIS
49.17236,37.39699,347.83,1.16,1.07,2026-05-22,06:44:00,T,94,6.1NRT,305.81,61.32,D,MODIS
49.16046,37.50478,323.41,1.15,1.07,2026-05-22,06:44:00,T,67,6.1NRT,307.6,12.29,D,MODIS
49.15874,37.5202,321.14,1.15,1.07,2026-05-22,06:44:00,T,54,6.1NRT,306.28,10.4,D,MODIS
49.16296,37.39453,317.03,1.16,1.07,2026-05-22,06:44:00,T,59,6.1NRT,302.92,9.52,D,MODIS
49.04192,37.52486,318.75,1.14,1.06,2026-05-22,06:44:00,T,63,6.1NRT,303.26,12.83,D,MODIS
48.53823,37.65859,312.9,1.12,1.05,2026-05-22,06:44:00,T,52,6.1NRT,300.9,6.13,D,MODIS
50.54559,31.93758,333.98,2.13,1.42,2026-05-22,06:44:00,T,86,6.1NRT,299.39,77.59,D,MODIS
50.54374,31.96713,331.82,2.12,1.42,2026-05-22,06:44:00,T,84,6.1NRT,300.59,68,D,MODIS
49.18691,37.35261,317.72,1.16,1.07,2026-05-22,06:44:00,T,35,6.1NRT,302.08,9.5,D,MODIS
50.54498,31.97336,328.28,2.12,1.42,2026-05-22,06:44:00,T,81,6.1NRT,300.15,56.07,D,MODIS
50.54669,31.94377,340.72,2.13,1.42,2026-05-22,06:44:00,T,90,6.1NRT,299.72,110,D,MODIS
50.55177,31.93653,318.29,3.75,1.81,2026-05-22,08:22:00,T,75,6.1NRT,300.39,54.08,D,MODIS
48.5057,37.69012,321.02,1.4,1.17,2026-05-22,12:36:00,A,68,6.1NRT,305.91,14.86,D,MODIS
50.35859,34.66526,322.73,1.13,1.06,2026-05-22,12:36:00,A,47,6.1NRT,306.46,11.55,D,MODIS
48.92827,37.77507,321.96,1.43,1.18,2026-05-22,12:36:00,A,41,6.1NRT,302.87,18.01,D,MODIS
48.02343,37.35752,316.31,1.33,1.14,2026-05-22,12:36:00,A,49,6.1NRT,304.84,9.33,D,MODIS
48.51725,34.62682,321.93,1.08,1.04,2026-05-22,12:36:00,A,58,6.1NRT,309.34,8.91,D,MODIS
48.53265,37.64672,316.17,1.39,1.17,2026-05-22,12:36:00,A,31,6.1NRT,303.95,8.01,D,MODIS
52.21285,33.5778,312.27,1.1,1.05,2026-05-22,12:38:00,A,46,6.1NRT,299.97,6.25,D,MODIS
50.0494,23.59021,312.83,1.73,1.29,2026-05-22,12:38:00,A,69,6.1NRT,295.45,21.06,D,MODIS
49.33938,37.62026,309.42,1.06,1.03,2026-05-22,17:52:00,T,77,6.1NRT,282.3,11.93,N,MODIS
49.04308,37.53362,308.52,1.05,1.02,2026-05-22,17:52:00,T,75,6.1NRT,289.15,9.82,N,MODIS
48.43052,34.02986,303.33,1.04,1.02,2026-05-22,17:52:00,T,55,6.1NRT,289.6,6.28,N,MODIS
48.43261,34.04331,301.79,1.04,1.02,2026-05-22,17:52:00,T,44,6.1NRT,289.15,5.38,N,MODIS
47.86063,33.44407,319.86,1.08,1.04,2026-05-22,17:52:00,T,99,6.1NRT,292.08,20.48,N,MODIS
