latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.87457,33.45095,305.78,1.03,1.01,2026-08-11,02:04:00,A,66,6.1NRT,290.99,7.98,N,MODIS
47.41895,34.31415,300.45,1.09,1.04,2026-08-11,02:04:00,A,28,6.1NRT,290.25,5.44,N,MODIS
47.21058,33.55709,302.54,1.05,1.02,2026-08-11,02:04:00,A,50,6.1NRT,289.31,6.46,N,MODIS
47.20836,33.57027,310.4,1.05,1.02,2026-08-11,02:04:00,A,80,6.1NRT,290.08,11.82,N,MODIS
49.16703,38.28952,319.98,1.24,1.11,2026-08-11,07:03:00,T,76,6.1NRT,290.98,18.3,D,MODIS
49.17649,38.29346,315.15,1.24,1.11,2026-08-11,07:03:00,T,46,6.1NRT,294.26,12.35,D,MODIS
50.27802,34.74811,305.54,1,1,2026-08-11,07:03:00,T,40,6.1NRT,295.07,3.8,D,MODIS
49.89835,37.64368,309.34,1.14,1.07,2026-08-11,07:03:00,T,48,6.1NRT,297.69,4.01,D,MODIS
50.28046,35.35569,310.9,1.01,1.01,2026-08-11,07:03:00,T,38,6.1NRT,297.05,5.7,D,MODIS
50.09885,36.84832,308.16,1.08,1.04,2026-08-11,07:03:00,T,54,6.1NRT,296.21,4.32,D,MODIS
50.00645,37.76653,314.05,1.15,1.07,2026-08-11,07:03:00,T,68,6.1NRT,299.8,8.93,D,MODIS
48.47284,39.80882,324.94,1.49,1.2,2026-08-11,07:03:00,T,58,6.1NRT,299.21,28.01,D,MODIS
47.14913,35.30332,332,1.07,1.03,2026-08-11,07:05:00,T,81,6.1NRT,306.18,19.6,D,MODIS
47.14693,35.31678,322.63,1.07,1.03,2026-08-11,07:05:00,T,55,6.1NRT,306.19,7.1,D,MODIS
46.87133,36.92057,320.79,1.21,1.09,2026-08-11,07:05:00,T,65,6.1NRT,300.57,12.69,D,MODIS
46.83128,36.78659,319.52,1.2,1.09,2026-08-11,07:05:00,T,62,6.1NRT,301.85,11.05,D,MODIS
47.31829,33.67862,328.41,1,1,2026-08-11,07:05:00,T,76,6.1NRT,306.94,14.3,D,MODIS
46.90832,36.17818,327.73,1.14,1.06,2026-08-11,07:05:00,T,76,6.1NRT,302.84,20.17,D,MODIS
46.90586,36.19242,316.78,1.14,1.06,2026-08-11,07:05:00,T,26,6.1NRT,301.8,7.08,D,MODIS
46.89919,36.17486,342.04,1.14,1.06,2026-08-11,07:05:00,T,90,6.1NRT,302.26,44.39,D,MODIS
46.89672,36.18911,326.25,1.14,1.06,2026-08-11,07:05:00,T,74,6.1NRT,304.24,17.86,D,MODIS
47.1958,34.11763,322.44,1.01,1.01,2026-08-11,07:05:00,T,65,6.1NRT,304.54,8.45,D,MODIS
46.8845,35.93889,328.53,1.12,1.05,2026-08-11,07:05:00,T,77,6.1NRT,303.31,18.93,D,MODIS
47.20388,33.56328,336.22,1,1,2026-08-11,07:05:00,T,84,6.1NRT,307.44,24.05,D,MODIS
47.202,33.57605,323.35,1,1,2026-08-11,07:05:00,T,62,6.1NRT,306.05,8.1,D,MODIS
47.19519,33.56057,328.27,1,1,2026-08-11,07:05:00,T,75,6.1NRT,305.94,12.74,D,MODIS
