latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.41304,33.78032,304.96,1,1,2026-07-21,01:52:00,A,62,6.1NRT,284.85,9.34,N,MODIS
48.4756,34.63404,300.51,1,1,2026-07-21,01:52:00,A,26,6.1NRT,287.53,5.51,N,MODIS
44.87822,34.02977,302.16,1.01,1,2026-07-21,01:54:00,A,47,6.1NRT,287.61,6.67,N,MODIS
46.74523,35.8428,322.68,1.52,1.22,2026-07-21,06:31:00,T,66,6.1NRT,305.48,15.8,D,MODIS
47.46391,36.49952,324.68,1.44,1.19,2026-07-21,06:31:00,T,62,6.1NRT,306.27,18.02,D,MODIS
47.25976,37.77712,326.64,1.26,1.11,2026-07-21,06:31:00,T,76,6.1NRT,307.14,19.38,D,MODIS
47.25809,37.79342,357.15,1.25,1.11,2026-07-21,06:31:00,T,98,6.1NRT,310.35,93.66,D,MODIS
46.80533,36.63571,324.19,1.39,1.17,2026-07-21,06:31:00,T,67,6.1NRT,306.94,16.53,D,MODIS
50.25888,37.20149,312.06,3.92,1.84,2026-07-21,11:21:00,A,29,6.1NRT,287.12,57.21,D,MODIS
47.19123,38.13022,323.73,4.61,1.97,2026-07-21,11:21:00,A,66,6.1NRT,304.98,106.72,D,MODIS
47.20463,38.12344,324.09,4.61,1.97,2026-07-21,11:21:00,A,66,6.1NRT,303.27,110.82,D,MODIS
47.77535,37.26894,324.49,1.96,1.37,2026-07-21,12:59:00,A,64,6.1NRT,307.06,26,D,MODIS
47.46573,36.489,328.74,1.76,1.3,2026-07-21,12:59:00,A,69,6.1NRT,307.94,29.73,D,MODIS
47.64938,37.20007,322.27,1.93,1.36,2026-07-21,12:59:00,A,69,6.1NRT,304.75,24.98,D,MODIS
47.57463,36.27936,326.97,1.72,1.29,2026-07-21,12:59:00,A,77,6.1NRT,302.62,35.57,D,MODIS
47.57273,36.25716,323.1,1.72,1.29,2026-07-21,12:59:00,A,56,6.1NRT,301.88,25.44,D,MODIS
47.70282,36.88708,331.5,1.86,1.33,2026-07-21,12:59:00,A,81,6.1NRT,301.14,48.09,D,MODIS
47.7713,37.30286,324.97,1.96,1.37,2026-07-21,12:59:00,A,73,6.1NRT,305.77,28.19,D,MODIS
47.76934,37.27755,330.25,1.96,1.37,2026-07-21,12:59:00,A,80,6.1NRT,308.01,45.5,D,MODIS
47.78331,37.30099,331.3,1.96,1.37,2026-07-21,12:59:00,A,81,6.1NRT,304.13,47.6,D,MODIS
47.78132,37.27547,328.95,1.96,1.37,2026-07-21,12:59:00,A,79,6.1NRT,305.88,39.67,D,MODIS
47.77719,37.29432,339.11,1.96,1.37,2026-07-21,12:59:00,A,88,6.1NRT,306.43,78.87,D,MODIS
47.46759,36.51178,327.83,1.77,1.3,2026-07-21,12:59:00,A,64,6.1NRT,307.65,27.88,D,MODIS
47.7464,36.72624,326.35,1.83,1.32,2026-07-21,12:59:00,A,55,6.1NRT,299.11,33.25,D,MODIS
47.79804,37.08714,322.59,1.91,1.35,2026-07-21,12:59:00,A,48,6.1NRT,301.79,27.51,D,MODIS
47.79615,37.06242,335.96,1.91,1.35,2026-07-21,12:59:00,A,81,6.1NRT,303.71,71.6,D,MODIS
47.80798,37.06026,336.35,1.91,1.35,2026-07-21,12:59:00,A,86,6.1NRT,303.59,73.18,D,MODIS
48.4158,22.62617,315.22,1.46,1.19,2026-07-21,12:59:00,A,32,6.1NRT,301.24,11.48,D,MODIS
48.00013,36.35522,320.39,1.76,1.3,2026-07-21,12:59:00,A,69,6.1NRT,296.87,25.36,D,MODIS
48.25728,38.48787,326.98,2.31,1.47,2026-07-21,12:59:00,A,77,6.1NRT,309.17,47.81,D,MODIS
48.27209,38.51579,327.67,2.32,1.47,2026-07-21,12:59:00,A,65,6.1NRT,306.63,49.17,D,MODIS
48.27021,38.48612,344.42,2.31,1.47,2026-07-21,12:59:00,A,91,6.1NRT,310.02,134.06,D,MODIS
49.12579,37.39195,323.41,2.07,1.4,2026-07-21,12:59:00,A,59,6.1NRT,298.95,34.62,D,MODIS
49.13806,37.3898,319.15,2.07,1.4,2026-07-21,12:59:00,A,23,6.1NRT,297.62,20.11,D,MODIS
48.41201,22.60767,322.47,1.46,1.19,2026-07-21,12:59:00,A,77,6.1NRT,302.39,22.6,D,MODIS
48.42208,22.60293,323.34,1.46,1.19,2026-07-21,12:59:00,A,79,6.1NRT,302.6,24.09,D,MODIS
46.70143,35.23828,334.8,1.48,1.2,2026-07-21,12:59:00,A,83,6.1NRT,304.23,42.99,D,MODIS
46.69646,35.23215,325.39,1.48,1.2,2026-07-21,12:59:00,A,43,6.1NRT,301.89,20.86,D,MODIS
48.2792,38.50899,367.44,1.01,1,2026-07-21,17:39:00,T,100,6.1NRT,296.07,107.65,N,MODIS
48.54718,38.23166,304.78,1,1,2026-07-21,17:39:00,T,62,6.1NRT,288.85,5.96,N,MODIS
48.5345,37.72323,301.54,1,1,2026-07-21,17:39:00,T,42,6.1NRT,289.94,4.18,N,MODIS
48.74466,38.39279,302.54,1.01,1,2026-07-21,17:39:00,T,39,6.1NRT,291.98,3.9,N,MODIS
48.74291,38.37951,318.22,1.01,1,2026-07-21,17:39:00,T,96,6.1NRT,292.44,15.49,N,MODIS
48.75164,38.37686,306.87,1.01,1,2026-07-21,17:39:00,T,70,6.1NRT,291.69,6.74,N,MODIS
48.93838,38.66956,312.27,1.02,1.01,2026-07-21,17:39:00,T,77,6.1NRT,291.86,11.62,N,MODIS
48.93665,38.65609,311.09,1.02,1.01,2026-07-21,17:39:00,T,82,6.1NRT,289.62,10.36,N,MODIS
47.74281,36.74289,301.53,1.02,1.01,2026-07-21,17:39:00,T,42,6.1NRT,291.27,3.91,N,MODIS
48.26173,38.51424,368,1.01,1,2026-07-21,17:39:00,T,100,6.1NRT,297.89,109.82,N,MODIS
47.76804,37.29832,310.77,1,1,2026-07-21,17:39:00,T,81,6.1NRT,292.65,8.77,N,MODIS
48.87187,38.09292,300.04,1,1,2026-07-21,17:39:00,T,12,6.1NRT,288.84,3.52,N,MODIS
46.37413,34.80848,304.11,1.18,1.08,2026-07-21,17:39:00,T,59,6.1NRT,290.09,6.67,N,MODIS
46.3716,34.79387,303.17,1.18,1.08,2026-07-21,17:39:00,T,54,6.1NRT,288.45,6.03,N,MODIS
46.80254,36.62326,307.63,1.04,1.02,2026-07-21,17:39:00,T,72,6.1NRT,282.9,10.02,N,MODIS
46.73306,36.11884,317.1,1.06,1.03,2026-07-21,17:39:00,T,94,6.1NRT,294.21,14.45,N,MODIS
46.90114,33.84298,305.83,1.25,1.11,2026-07-21,17:39:00,T,56,6.1NRT,290.68,8.33,N,MODIS
47.44832,36.46064,306.99,1.03,1.01,2026-07-21,17:39:00,T,70,6.1NRT,291.19,7.02,N,MODIS
47.4463,36.44746,309.3,1.03,1.02,2026-07-21,17:39:00,T,77,6.1NRT,291.46,8.75,N,MODIS
46.99296,33.71634,301.27,1.26,1.12,2026-07-21,17:39:00,T,39,6.1NRT,290.46,6.25,N,MODIS
48.2722,38.52474,372.39,1.01,1,2026-07-21,17:39:00,T,100,6.1NRT,300.22,124.57,N,MODIS
48.26001,38.50114,331.37,1.01,1,2026-07-21,17:39:00,T,100,6.1NRT,293.45,29.48,N,MODIS
48.27047,38.51162,375.42,1.01,1,2026-07-21,17:39:00,T,100,6.1NRT,300.39,135.65,N,MODIS
48.26873,38.49851,303.09,1.01,1,2026-07-21,17:39:00,T,20,6.1NRT,292.21,3.48,N,MODIS
47.77859,37.30844,311.17,1,1,2026-07-21,17:39:00,T,82,6.1NRT,292.57,9.09,N,MODIS
48.28093,38.52212,378.6,1.01,1,2026-07-21,17:39:00,T,100,6.1NRT,297.61,147.99,N,MODIS
47.76991,37.31125,303.15,1,1,2026-07-21,17:39:00,T,26,6.1NRT,292.65,3.82,N,MODIS
