latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
49.74458,37.09116,304.33,2.51,1.52,2026-09-21,07:31:00,T,25,6.1NRT,289.14,9.01,D,MODIS
47.92822,34.95515,328.32,2.23,1.45,2026-09-21,07:31:00,T,84,6.1NRT,293.5,78,D,MODIS
48.89568,35.63798,309.68,2.26,1.46,2026-09-21,07:31:00,T,62,6.1NRT,296.95,17.64,D,MODIS
47.92804,34.96037,331.64,2.23,1.45,2026-09-21,07:31:00,T,86,6.1NRT,293.07,91.05,D,MODIS
48.34277,37.80864,311,3.03,1.66,2026-09-21,07:31:00,T,37,6.1NRT,283.72,41.15,D,MODIS
46.81611,32.64952,326.93,1.83,1.32,2026-09-21,07:33:00,T,82,6.1NRT,299.01,47.6,D,MODIS
45.91445,30.03061,313.26,1.42,1.18,2026-09-21,07:33:00,T,67,6.1NRT,296.56,11.34,D,MODIS
46.73577,32.78689,309.15,1.01,1.01,2026-09-21,12:57:00,A,33,6.1NRT,296.93,3.76,D,MODIS
46.51214,33.37709,321.3,1.03,1.01,2026-09-21,12:57:00,A,76,6.1NRT,301.03,12.41,D,MODIS
46.50336,33.37962,326.6,1.03,1.01,2026-09-21,12:57:00,A,73,6.1NRT,301.25,17.43,D,MODIS
46.56009,33.88609,317.04,1.05,1.03,2026-09-21,12:57:00,A,71,6.1NRT,296.96,11.46,D,MODIS
46.38105,32.90363,309.68,1.01,1.01,2026-09-21,12:57:00,A,42,6.1NRT,298.84,3.19,D,MODIS
46.42512,33.28849,319.07,1.02,1.01,2026-09-21,12:57:00,A,73,6.1NRT,301.75,10.87,D,MODIS
46.45824,33.53376,315.38,1.04,1.02,2026-09-21,12:57:00,A,68,6.1NRT,301.29,7.33,D,MODIS
46.3321,32.81288,313.35,1.01,1,2026-09-21,12:57:00,A,63,6.1NRT,300.77,5.52,D,MODIS
46.33387,32.82549,316.99,1.01,1,2026-09-21,12:57:00,A,70,6.1NRT,302.01,8.65,D,MODIS
46.14098,32.33416,314.42,1,1,2026-09-21,12:57:00,A,65,6.1NRT,297.85,8.66,D,MODIS
46.1428,32.34661,310.37,1,1,2026-09-21,12:57:00,A,44,6.1NRT,297.48,5.42,D,MODIS
46.15187,32.40888,310.25,1,1,2026-09-21,12:57:00,A,53,6.1NRT,299.05,4.32,D,MODIS
46.13416,32.34925,312.18,1,1,2026-09-21,12:57:00,A,36,6.1NRT,297.51,5.98,D,MODIS
46.99876,32.60863,310.45,1.01,1,2026-09-21,12:59:00,A,57,6.1NRT,298.77,3.62,D,MODIS
46.99696,32.59585,311.49,1.01,1,2026-09-21,12:59:00,A,60,6.1NRT,299.68,4.3,D,MODIS
47.61293,38.37496,317.69,1.65,1.26,2026-09-21,12:59:00,A,64,6.1NRT,295.81,22.28,D,MODIS
47.50379,37.69619,365.31,1.52,1.22,2026-09-21,12:59:00,A,100,6.1NRT,297.27,177.78,D,MODIS
47.5144,37.69389,365.18,1.52,1.22,2026-09-21,12:59:00,A,94,6.1NRT,296.27,176.47,D,MODIS
47.61164,38.3826,344.49,1.65,1.26,2026-09-21,12:59:00,A,0,6.1NRT,296.1,95.28,D,MODIS
48.48699,34.30608,314.18,1.13,1.06,2026-09-21,12:59:00,A,73,6.1NRT,294.15,11.76,D,MODIS
48.48875,34.32085,322.03,1.13,1.06,2026-09-21,12:59:00,A,81,6.1NRT,295.32,20.21,D,MODIS
48.15552,39.48978,315.3,1.92,1.35,2026-09-21,12:59:00,A,56,6.1NRT,288.27,26.57,D,MODIS
48.14837,39.47039,313.48,1.91,1.35,2026-09-21,12:59:00,A,0,6.1NRT,291.04,24.15,D,MODIS
48.15037,39.49553,315.36,1.92,1.35,2026-09-21,12:59:00,A,55,6.1NRT,290.58,28.55,D,MODIS
