latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,instrument
49.53936,37.0263,338.45,0.44,0.46,2025-09-19,00:13:00,N20,nominal,2.0NRT,282.4,7.44,N,VIIRS
49.53276,37.015860000000004,331.84,0.44,0.46,2025-09-19,00:13:00,N20,nominal,2.0NRT,282.66,3.96,N,VIIRS
49.54484,37.02271,311.31,0.44,0.46,2025-09-19,00:13:00,N20,nominal,2.0NRT,281.25,1.97,N,VIIRS
49.53017,37.00776,301.55,0.44,0.46,2025-09-19,00:13:00,N20,nominal,2.0NRT,280.53,0.98,N,VIIRS
49.54338,37.02861,344.22,0.44,0.46,2025-09-19,00:13:00,N20,nominal,2.0NRT,282.34,7.44,N,VIIRS
46.68479,31.76827,297.54,0.48,0.4,2025-09-19,00:16:00,N20,nominal,2.0NRT,282.73,0.87,N,VIIRS
46.68835,31.76981,299.8,0.48,0.4,2025-09-19,00:16:00,N20,nominal,2.0NRT,282.78,0.66,N,VIIRS
46.63578,32.60901,307.84,0.52,0.41,2025-09-19,00:16:00,N20,nominal,2.0NRT,282.42,1.43,N,VIIRS
46.69249,32.86733,297.72,0.53,0.42,2025-09-19,00:16:00,N20,nominal,2.0NRT,284.82,1,N,VIIRS
46.17897,30.56836,339.11,0.58,0.52,2025-09-19,10:00:00,N20,nominal,2.0NRT,298.27,10.84,D,VIIRS
46.52914,31.78646,332.41,0.5,0.49,2025-09-19,10:00:00,N20,nominal,2.0NRT,298.15,5.4,D,VIIRS
50.2812,36.96841,328.82,0.42,0.37,2025-09-19,10:02:00,N20,nominal,2.0NRT,289.37,2.39,D,VIIRS
51.034910000000004,35.10682,331.22,0.45,0.39,2025-09-19,10:02:00,N20,nominal,2.0NRT,290.18,3.39,D,VIIRS
50.30555,36.96373,334.03,0.41,0.37,2025-09-19,10:02:00,N20,nominal,2.0NRT,296.57,7.03,D,VIIRS
49.63256,36.55582,327.34,0.43,0.38,2025-09-19,10:02:00,N20,nominal,2.0NRT,288.22,3.4,D,VIIRS
49.63594,36.55429,331.45,0.43,0.38,2025-09-19,10:02:00,N20,nominal,2.0NRT,290.03,5.62,D,VIIRS
49.88537,37.53254,336.04,0.41,0.37,2025-09-19,10:02:00,N20,nominal,2.0NRT,290.56,4.39,D,VIIRS
49.54566,37.02554,356.27,0.42,0.38,2025-09-19,10:02:00,N20,low,2.0NRT,280.69,19,D,VIIRS
49.54462,37.01993,332.93,0.42,0.38,2025-09-19,10:02:00,N20,nominal,2.0NRT,279.11,3.84,D,VIIRS
49.88966,37.53659,336.14,0.41,0.37,2025-09-19,10:02:00,N20,nominal,2.0NRT,291.07,6.48,D,VIIRS
49.54671,37.03119,348.6,0.42,0.38,2025-09-19,10:02:00,N20,nominal,2.0NRT,288.7,19,D,VIIRS
49.54335,37.03264,346.73,0.42,0.38,2025-09-19,10:02:00,N20,nominal,2.0NRT,286.01,24.2,D,VIIRS
49.5444,37.0383,336.57,0.42,0.38,2025-09-19,10:02:00,N20,nominal,2.0NRT,282.47,17,D,VIIRS
49.54105,37.039790000000004,335.99,0.42,0.38,2025-09-19,10:02:00,N20,nominal,2.0NRT,288.42,17,D,VIIRS
47.93274,31.94047,331.76,0.45,0.47,2025-09-19,10:02:00,N20,nominal,2.0NRT,298.55,3.04,D,VIIRS
47.86738,33.43439,341.92,0.39,0.44,2025-09-19,10:02:00,N20,nominal,2.0NRT,296.81,3.62,D,VIIRS
49.89804,35.60601,337.41,0.45,0.39,2025-09-19,10:02:00,N20,nominal,2.0NRT,289.47,3.55,D,VIIRS
50.28017,36.96276,330.65,0.42,0.37,2025-09-19,10:02:00,N20,nominal,2.0NRT,289.35,2.39,D,VIIRS
50.30222,36.96519,325.44,0.41,0.37,2025-09-19,10:02:00,N20,nominal,2.0NRT,291.81,2.74,D,VIIRS
50.30659,36.96943,345.29,0.41,0.37,2025-09-19,10:02:00,N20,nominal,2.0NRT,294.49,7.03,D,VIIRS
46.14352,30.34451,338.63,0.4,0.6,2025-09-19,11:42:00,N20,nominal,2.0NRT,295.37,1.45,D,VIIRS
50.2224,27.8482,337.66,0.33,0.55,2025-09-19,11:42:00,N20,nominal,2.0NRT,288.78,2.85,D,VIIRS
45.43445,28.3033,332.97,0.63,0.54,2025-09-19,11:42:00,N20,nominal,2.0NRT,293.42,3.69,D,VIIRS
45.43514,28.30327,332.55,0.63,0.54,2025-09-19,11:42:00,N20,nominal,2.0NRT,293.43,5.42,D,VIIRS
47.83048,31.89972,331.73,0.49,0.65,2025-09-19,11:42:00,N20,nominal,2.0NRT,294.68,3.51,D,VIIRS
48.31666,37.2779,300.1,0.73,0.76,2025-09-19,22:14:00,N20,nominal,2.0NRT,279.77,1.32,N,VIIRS
48.32029,37.27302,298.79,0.73,0.76,2025-09-19,22:14:00,N20,nominal,2.0NRT,279.11,1.39,N,VIIRS
48.19358,37.53009,301.92,0.71,0.75,2025-09-19,22:14:00,N20,nominal,2.0NRT,279.21,1.36,N,VIIRS
46.29898,31.8038,327.56,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.62,2.41,N,VIIRS
46.30146,31.83065,325.66,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.2,2.3,N,VIIRS
46.3006,31.79396,324.78,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.66,2.13,N,VIIRS
46.30466,31.79014,325,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.03,3.25,N,VIIRS
46.29818,31.80873,309.05,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.24,1.58,N,VIIRS
46.71185,32.76787,326.72,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,283.45,1.99,N,VIIRS
46.29492,31.80762,324.04,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.03,1.58,N,VIIRS
46.29411,31.81254,324.19,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.45,1.58,N,VIIRS
46.29085,31.81143,313.02,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,287.33,1.15,N,VIIRS
46.71512,32.76906,301.71,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,283.91,1.99,N,VIIRS
45.65812,29.76385,330.86,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,286.31,3.04,N,VIIRS
46.88186,31.57311,301.69,0.38,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.15,0.58,N,VIIRS
44.77346,33.86067,313.3,0.43,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.59,1.48,N,VIIRS
48.19098,37.53658,300.12,0.49,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,279.72,0.74,N,VIIRS
48.19265,37.53719,305.1,0.49,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,280.26,1.06,N,VIIRS
48.09909,37.9264,295.07,0.51,0.41,2025-09-19,23:56:00,N20,nominal,2.0NRT,281.61,1.32,N,VIIRS
48.0616,37.9523,297.44,0.51,0.41,2025-09-19,23:56:00,N20,nominal,2.0NRT,283.38,0.66,N,VIIRS
48.53233,34.61716,320.08,0.41,0.37,2025-09-19,23:56:00,N20,nominal,2.0NRT,286.07,1.97,N,VIIRS
48.52475,34.61979,303.23,0.41,0.37,2025-09-19,23:56:00,N20,nominal,2.0NRT,283.93,1.09,N,VIIRS
48.52378,34.62516,312.06,0.41,0.37,2025-09-19,23:56:00,N20,nominal,2.0NRT,285.4,1.09,N,VIIRS
48.5195,34.62917,330.11,0.41,0.37,2025-09-19,23:56:00,N20,nominal,2.0NRT,285.82,4.09,N,VIIRS
47.84369,37.9962,298.76,0.52,0.41,2025-09-19,23:56:00,N20,nominal,2.0NRT,282.3,0.67,N,VIIRS
48.47363,34.62725,302.38,0.41,0.37,2025-09-19,23:56:00,N20,nominal,2.0NRT,283.35,0.76,N,VIIRS
48.47265,34.6326,303.24,0.41,0.37,2025-09-19,23:56:00,N20,nominal,2.0NRT,285.39,1.1,N,VIIRS
47.96351,36.52942,298.64,0.46,0.39,2025-09-19,23:56:00,N20,nominal,2.0NRT,280.99,0.4,N,VIIRS
47.80162,36.4877,295.94,0.46,0.39,2025-09-19,23:56:00,N20,nominal,2.0NRT,279.03,0.56,N,VIIRS
47.88025,35.17762,315.03,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,283.87,1.25,N,VIIRS
47.87815,35.18862,316.86,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.39,2.01,N,VIIRS
47.88078,35.18206,314.98,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,283.94,1.04,N,VIIRS
47.87975,35.18757,314.67,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.25,1.04,N,VIIRS
47.87041,35.1599,316.58,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,286.94,1.07,N,VIIRS
47.86808,35.153,300.36,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.78,1.07,N,VIIRS
47.86705,35.1585,303.83,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.91,1.07,N,VIIRS
47.86575,35.14609,322.79,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,285.63,1.52,N,VIIRS
47.86472,35.15159,303.62,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.27,1.37,N,VIIRS
47.86238,35.14468,299.21,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,285.44,1.52,N,VIIRS
47.85902,35.1433,308.56,0.42,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,285.2,1.16,N,VIIRS
47.5858,35.37339,295.87,0.43,0.38,2025-09-19,23:56:00,N20,nominal,2.0NRT,281.93,0.25,N,VIIRS
46.5886,32.31723,301.05,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.19,0.58,N,VIIRS
52.21557,32.38058,313.49,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,281.3,1.86,N,VIIRS
46.47435,32.80622,320.79,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.66,1.66,N,VIIRS
46.31444,31.79347,351.71,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,289.86,2.85,N,VIIRS
46.31282,31.80332,331.29,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,287.96,3.13,N,VIIRS
46.31202,31.80824,343.43,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.64,3.13,N,VIIRS
51.97586,32.45546,311.46,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,287.08,1.08,N,VIIRS
46.31121,31.81317,346.57,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.99,3.34,N,VIIRS
46.3104,31.8181,330.73,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.64,3.34,N,VIIRS
51.97259,32.45419,304.45,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,284.41,1.08,N,VIIRS
51.13925,34.97044,297.27,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,282.73,0.28,N,VIIRS
46.31363,31.79839,314.49,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.15,2.85,N,VIIRS
51.13711,34.64571,295.22,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,281,0.58,N,VIIRS
48.97801,24.70885,316.71,0.39,0.44,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.29,2.12,N,VIIRS
46.30634,31.82191,337.45,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.88,2.37,N,VIIRS
46.31199,31.78743,301.25,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,286.72,1.19,N,VIIRS
46.31118,31.79236,318.74,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,287.65,2.85,N,VIIRS
46.30714,31.81698,313.7,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,287.08,3.34,N,VIIRS
46.30553,31.82684,318.03,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,287.44,2.37,N,VIIRS
50.0307,35.61252,296.84,0.41,0.37,2025-09-19,23:56:00,N20,nominal,2.0NRT,282.61,0.67,N,VIIRS
46.30873,31.78632,328.29,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,289.62,3.14,N,VIIRS
49.09862,37.71392,299.56,0.48,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,278.39,0.66,N,VIIRS
46.30227,31.82573,343.25,0.39,0.36,2025-09-19,23:56:00,N20,nominal,2.0NRT,288.87,4.96,N,VIIRS
49.1165,37.59061,295.16,0.47,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,279.59,0.32,N,VIIRS
48.9431,37.97655,295.37,0.49,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,280.49,0.79,N,VIIRS
48.94362,37.95544,327.17,0.49,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,281.04,5.32,N,VIIRS
48.89614,37.97502,306.36,0.49,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,281.76,1.22,N,VIIRS
48.19148,37.71988,295.27,0.5,0.41,2025-09-19,23:56:00,N20,nominal,2.0NRT,281.23,0.75,N,VIIRS
48.31587,37.25674,298.94,0.48,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,280.71,0.8,N,VIIRS
48.59931,36.83405,306.48,0.46,0.39,2025-09-19,23:56:00,N20,nominal,2.0NRT,279.25,1.39,N,VIIRS
48.50109,37.75597,309.84,0.49,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,280.21,2.04,N,VIIRS
48.51188,37.76078,303.05,0.49,0.4,2025-09-19,23:56:00,N20,nominal,2.0NRT,281.06,0.77,N,VIIRS
