latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
51.33424,30.25554,307.86,1.06,1.03,2026-06-28,02:02:00,A,73,6.1NRT,288.7,9.65,D,MODIS
51.34315,30.25848,330.09,1.06,1.03,2026-06-28,02:02:00,A,100,6.1NRT,293.09,31.48,D,MODIS
51.34506,30.2438,317.28,1.06,1.03,2026-06-28,02:02:00,A,69,6.1NRT,292.36,16.39,D,MODIS
51.35206,30.26141,322.25,1.06,1.03,2026-06-28,02:02:00,A,100,6.1NRT,293,21.81,D,MODIS
51.39543,30.21431,300.6,1.06,1.03,2026-06-28,02:02:00,A,30,6.1NRT,287.33,5.67,D,MODIS
46.19305,33.13252,317.45,3.06,1.66,2026-06-28,07:54:00,T,42,6.1NRT,297.36,30.74,D,MODIS
46.17927,33.12521,320.09,3.06,1.66,2026-06-28,07:54:00,T,64,6.1NRT,296.81,43.82,D,MODIS
46.49329,31.92564,323.42,2.58,1.54,2026-06-28,07:54:00,T,56,6.1NRT,298.95,41.8,D,MODIS
46.26637,33.34561,316.2,3.13,1.68,2026-06-28,07:54:00,T,59,6.1NRT,296.93,30.57,D,MODIS
46.26708,33.35106,318.25,3.13,1.68,2026-06-28,07:54:00,T,64,6.1NRT,296.82,38.21,D,MODIS
46.72835,32.38691,320.09,2.69,1.57,2026-06-28,07:54:00,T,69,6.1NRT,299.04,36.21,D,MODIS
46.73428,32.39504,320.83,2.69,1.57,2026-06-28,07:54:00,T,70,6.1NRT,299.11,41.37,D,MODIS
51.33892,30.26897,352.24,1.54,1.22,2026-06-28,07:54:00,T,96,6.1NRT,297.5,116.28,D,MODIS
51.3311,30.27156,336.65,1.54,1.22,2026-06-28,07:54:00,T,88,6.1NRT,295.29,61.45,D,MODIS
51.34142,30.27698,336.92,1.54,1.22,2026-06-28,07:54:00,T,89,6.1NRT,296.42,62.33,D,MODIS
51.35172,30.28245,311.87,1.54,1.22,2026-06-28,07:54:00,T,21,6.1NRT,295.32,11.01,D,MODIS
51.35602,30.26178,333.13,1.54,1.22,2026-06-28,07:54:00,T,86,6.1NRT,297.78,49.87,D,MODIS
49.135980000000004,37.42247,306.27,2.93,1.63,2026-06-28,11:32:00,A,20,6.1NRT,288.12,19.98,D,MODIS
46.64483,32.42189,327.31,1.56,1.23,2026-06-28,13:08:00,A,59,6.1NRT,299.82,28.45,D,MODIS
46.78614,33.08124,339.83,1.69,1.28,2026-06-28,13:08:00,A,66,6.1NRT,305.74,61.78,D,MODIS
46.79544,33.05787,327.34,1.69,1.28,2026-06-28,13:08:00,A,40,6.1NRT,305.34,22.34,D,MODIS
