latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
48.28817,36.38385,301.63,1.1,1.05,2026-08-31,01:39:00,A,43,6.1NRT,281.59,9.36,N,MODIS
48.54488,39.41174,300.85,1,1,2026-08-31,01:39:00,A,34,6.1NRT,279.8,8.06,N,MODIS
50.32439,30.88786,304.62,3.95,1.85,2026-08-31,03:17:00,A,61,6.1NRT,285.03,60.62,D,MODIS
50.31756,30.88646,303.88,3.95,1.85,2026-08-31,03:17:00,A,57,6.1NRT,284.83,60.51,D,MODIS
48.14652,29.25307,307.33,1.32,1.14,2026-08-31,06:59:00,T,32,6.1NRT,295.29,6.2,D,MODIS
46.71104,35.80309,321.71,1.06,1.03,2026-08-31,06:59:00,T,64,6.1NRT,302.5,12.58,D,MODIS
46.71993,35.80609,319.81,1.06,1.03,2026-08-31,06:59:00,T,68,6.1NRT,299.99,10.61,D,MODIS
46.77875,35.43678,319.89,1.04,1.02,2026-08-31,06:59:00,T,71,6.1NRT,303.45,11.25,D,MODIS
46.75471,36.38708,311.03,1.09,1.04,2026-08-31,06:59:00,T,41,6.1NRT,299.33,4.64,D,MODIS
47.08865,34.38594,328.23,1,1,2026-08-31,06:59:00,T,81,6.1NRT,299.83,19.59,D,MODIS
47.09053,34.37318,322.4,1,1,2026-08-31,06:59:00,T,75,6.1NRT,302.03,13.09,D,MODIS
46.78789,36.5889,313.81,1.11,1.05,2026-08-31,06:59:00,T,52,6.1NRT,301.45,6.96,D,MODIS
47.0917,36.16196,313.44,1.07,1.03,2026-08-31,06:59:00,T,62,6.1NRT,297.28,7.52,D,MODIS
47.18326,35.76957,317.18,1.05,1.02,2026-08-31,06:59:00,T,69,6.1NRT,302.22,9.76,D,MODIS
47.24467,35.49831,337.54,1.03,1.02,2026-08-31,06:59:00,T,89,6.1NRT,299.67,35.68,D,MODIS
47.24673,35.48518,311.42,1.03,1.02,2026-08-31,06:59:00,T,37,6.1NRT,299.07,5.57,D,MODIS
47.2204,35.88692,314.16,1.05,1.02,2026-08-31,06:59:00,T,65,6.1NRT,300.87,6.53,D,MODIS
47.22255,35.8736,317.25,1.05,1.02,2026-08-31,06:59:00,T,71,6.1NRT,301.68,9.32,D,MODIS
48.14801,29.24708,308.21,1.32,1.14,2026-08-31,06:59:00,T,40,6.1NRT,294.78,7,D,MODIS
47.6961,35.47412,310.84,1.02,1.01,2026-08-31,06:59:00,T,51,6.1NRT,298.06,4.85,D,MODIS
47.69407,35.48721,315.1,1.03,1.01,2026-08-31,06:59:00,T,68,6.1NRT,299.5,8.36,D,MODIS
48.30548,30.48718,315.61,1.19,1.08,2026-08-31,06:59:00,T,71,6.1NRT,298.19,11.26,D,MODIS
47.29581,37.17515,339.55,1.14,1.06,2026-08-31,06:59:00,T,90,6.1NRT,300.35,46.13,D,MODIS
47.29332,37.18957,317.54,1.14,1.06,2026-08-31,06:59:00,T,72,6.1NRT,298.58,13.46,D,MODIS
47.63078,34.99321,315.45,1.01,1.01,2026-08-31,06:59:00,T,69,6.1NRT,301.39,7.41,D,MODIS
47.18589,37.6333,332.57,1.18,1.08,2026-08-31,06:59:00,T,86,6.1NRT,297.53,35.08,D,MODIS
47.18322,37.64829,345.49,1.18,1.08,2026-08-31,06:59:00,T,93,6.1NRT,300.51,61.9,D,MODIS
47.18253,37.62598,309.04,1.18,1.08,2026-08-31,06:59:00,T,51,6.1NRT,295.94,5.79,D,MODIS
47.17991,37.64098,335.3,1.18,1.08,2026-08-31,06:59:00,T,88,6.1NRT,299.3,41.14,D,MODIS
47.26432,36.1346,312.82,1.06,1.03,2026-08-31,06:59:00,T,57,6.1NRT,298.61,7.01,D,MODIS
47.25542,36.13146,323.01,1.06,1.03,2026-08-31,06:59:00,T,78,6.1NRT,299.28,17.46,D,MODIS
48.24858,36.05743,315.65,1.04,1.02,2026-08-31,06:59:00,T,72,6.1NRT,299.83,9,D,MODIS
48.70996,36.44574,318.98,1.05,1.02,2026-08-31,06:59:00,T,40,6.1NRT,300.9,10.59,D,MODIS
48.7188,36.44894,324.82,1.05,1.02,2026-08-31,06:59:00,T,81,6.1NRT,301.19,17.73,D,MODIS
48.721,36.43531,322.51,1.05,1.02,2026-08-31,06:59:00,T,79,6.1NRT,300.95,14.99,D,MODIS
48.56493,37.77446,306.22,1.14,1.06,2026-08-31,06:59:00,T,15,6.1NRT,293.38,3.87,D,MODIS
49.04496,38.25842,305.6,1.16,1.07,2026-08-31,06:59:00,T,23,6.1NRT,295.17,5.28,D,MODIS
49.058,38.2702,312.67,1.16,1.07,2026-08-31,06:59:00,T,45,6.1NRT,300.04,7.47,D,MODIS
50.32076,30.86878,313.73,1.21,1.09,2026-08-31,06:59:00,T,71,6.1NRT,296.16,10.95,D,MODIS
49.73701,36.80704,308.82,1.04,1.02,2026-08-31,06:59:00,T,48,6.1NRT,296.51,5.3,D,MODIS
50.57938,31.20717,315.82,1.19,1.08,2026-08-31,06:59:00,T,22,6.1NRT,302.47,11.62,D,MODIS
49.74874,38.73563,309.97,1.17,1.08,2026-08-31,06:59:00,T,59,6.1NRT,299.19,6.65,D,MODIS
50.28619,37.46614,323.51,1.06,1.03,2026-08-31,06:59:00,T,80,6.1NRT,296.54,19.84,D,MODIS
44.98161,35.24208,311.84,1.07,1.03,2026-08-31,06:59:00,T,63,6.1NRT,299.69,5.35,D,MODIS
46.52298,31.67467,313.37,1.05,1.02,2026-08-31,06:59:00,T,39,6.1NRT,299.62,6.58,D,MODIS
46.52464,31.66132,326.2,1.05,1.02,2026-08-31,06:59:00,T,78,6.1NRT,301.03,19.87,D,MODIS
46.3711,32.90869,314.29,1.01,1,2026-08-31,06:59:00,T,54,6.1NRT,301.65,6.29,D,MODIS
46.37376,33.36192,316.43,1,1,2026-08-31,06:59:00,T,62,6.1NRT,303.92,5.93,D,MODIS
46.5198,33.17381,319.86,1,1,2026-08-31,06:59:00,T,69,6.1NRT,301.47,11.61,D,MODIS
46.6099,33.19243,313.88,1,1,2026-08-31,06:59:00,T,50,6.1NRT,295.89,6.51,D,MODIS
46.46424,35.246,313.82,1.04,1.02,2026-08-31,06:59:00,T,41,6.1NRT,301.58,6.54,D,MODIS
