latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
51.21324,29.20251,302.49,1.17,1.08,2026-08-24,02:06:00,A,44,6.1NRT,280.22,10.4,N,MODIS
51.01616,30.34286,307.93,1.08,1.04,2026-08-24,02:06:00,A,18,6.1NRT,286.29,9.75,N,MODIS
51.01427,30.35767,332.52,1.08,1.04,2026-08-24,02:06:00,A,100,6.1NRT,288.2,35.75,N,MODIS
51.01239,30.37246,341.72,1.08,1.04,2026-08-24,02:06:00,A,100,6.1NRT,289.63,51.18,N,MODIS
51.0105,30.38724,310.31,1.08,1.04,2026-08-24,02:06:00,A,43,6.1NRT,286.66,10.31,N,MODIS
51.00372,30.37808,324.23,1.08,1.04,2026-08-24,02:06:00,A,100,6.1NRT,289.17,25.79,N,MODIS
51.0018,30.39283,321.2,1.07,1.03,2026-08-24,02:06:00,A,70,6.1NRT,289.4,21.94,N,MODIS
51.21515,29.18632,300.24,1.17,1.08,2026-08-24,02:06:00,A,18,6.1NRT,279.31,8.88,N,MODIS
51.00242,30.31611,303.01,1.08,1.04,2026-08-24,02:06:00,A,53,6.1NRT,284.07,8.69,N,MODIS
48.22073,39.84401,311.11,1.83,1.32,2026-08-24,02:06:00,A,82,6.1NRT,289.07,28.4,N,MODIS
48.83023,38.75551,304.96,1.56,1.23,2026-08-24,02:06:00,A,62,6.1NRT,287.36,14.92,N,MODIS
48.8344,38.73566,318.14,1.55,1.23,2026-08-24,02:06:00,A,96,6.1NRT,287.56,33.55,N,MODIS
48.83659,38.744,321.14,1.55,1.23,2026-08-24,02:06:00,A,100,6.1NRT,287.73,38.88,N,MODIS
49.74363,36.68388,332.33,1.21,1.1,2026-08-24,02:06:00,A,100,6.1NRT,286.45,45.33,N,MODIS
47.88555,35.88161,303.84,1.23,1.1,2026-08-24,02:09:00,A,57,6.1NRT,287.57,9.99,N,MODIS
47.89491,35.88556,311.92,1.23,1.1,2026-08-24,02:09:00,A,84,6.1NRT,286.98,16.93,N,MODIS
47.43909,37.07818,303.35,1.41,1.18,2026-08-24,02:09:00,A,55,6.1NRT,287.85,10.74,N,MODIS
47.81595,29.27053,310.34,1.07,1.03,2026-08-24,02:09:00,A,80,6.1NRT,283.93,14.56,N,MODIS
47.81413,29.284300000000002,315.05,1.07,1.03,2026-08-24,02:09:00,A,90,6.1NRT,284.1,18.5,N,MODIS
46.63502,30.99837,315.18,1,1,2026-08-24,02:09:00,A,91,6.1NRT,287.01,15.74,N,MODIS
45.00913,35.3695,342.4,1.33,1.14,2026-08-24,02:09:00,A,100,6.1NRT,292.3,72.79,N,MODIS
49.29792,38.12831,316.12,1.91,1.35,2026-08-24,07:20:00,T,70,6.1NRT,297.37,26.65,D,MODIS
50.99856,30.32011,308.14,1,1,2026-08-24,07:20:00,T,66,6.1NRT,295.01,7.39,D,MODIS
51.00039,30.38429,320.51,1,1,2026-08-24,07:20:00,T,46,6.1NRT,295.42,14.85,D,MODIS
51.00237,30.37056,332.57,1,1,2026-08-24,07:20:00,T,74,6.1NRT,297.05,28.13,D,MODIS
51.01104,30.37366,322.81,1,1,2026-08-24,07:20:00,T,18,6.1NRT,293.7,15.11,D,MODIS
51.01303,30.35993,336.41,1,1,2026-08-24,07:20:00,T,90,6.1NRT,295.17,32.89,D,MODIS
51.01501,30.3462,321.49,1,1,2026-08-24,07:20:00,T,30,6.1NRT,293.7,14.01,D,MODIS
51.19757,29.16185,319.2,1.01,1.01,2026-08-24,07:20:00,T,34,6.1NRT,293.84,14.35,D,MODIS
49.90836,37.31374,316.06,1.68,1.27,2026-08-24,07:20:00,T,72,6.1NRT,297.55,23.09,D,MODIS
50.3065,36.08915,314.92,1.44,1.19,2026-08-24,07:20:00,T,72,6.1NRT,297.36,17.58,D,MODIS
49.2927,38.11872,309.05,1.91,1.35,2026-08-24,07:20:00,T,26,6.1NRT,296.62,11.56,D,MODIS
49.28719,38.14378,309.08,1.91,1.35,2026-08-24,07:20:00,T,27,6.1NRT,296.31,12.03,D,MODIS
49.26882,37.99863,312.29,1.89,1.34,2026-08-24,07:20:00,T,62,6.1NRT,297.23,16.86,D,MODIS
49.23886,37.86982,310.95,1.86,1.33,2026-08-24,07:20:00,T,54,6.1NRT,297.35,13.81,D,MODIS
49.22757,37.86438,309.98,1.86,1.33,2026-08-24,07:20:00,T,48,6.1NRT,298.64,12.29,D,MODIS
48.83188,38.71503,315.57,2.11,1.41,2026-08-24,07:20:00,T,62,6.1NRT,299.6,20.81,D,MODIS
48.82573,38.74183,324.95,2.12,1.41,2026-08-24,07:20:00,T,79,6.1NRT,300.5,48.98,D,MODIS
48.8277,38.4474,310.12,2.04,1.39,2026-08-24,07:20:00,T,51,6.1NRT,296.93,15.09,D,MODIS
48.82482,38.43934,309.49,2.04,1.39,2026-08-24,07:20:00,T,46,6.1NRT,296.51,14.77,D,MODIS
48.72799,38.10001,311.58,1.98,1.37,2026-08-24,07:20:00,T,53,6.1NRT,297.95,12.9,D,MODIS
48.71854,38.11617,310.65,1.98,1.37,2026-08-24,07:20:00,T,39,6.1NRT,298.68,11.48,D,MODIS
48.94502,36.95731,309.79,1.71,1.28,2026-08-24,07:20:00,T,39,6.1NRT,299.16,7.9,D,MODIS
51.2069,34.30261,307.52,1.18,1.08,2026-08-24,07:20:00,T,60,6.1NRT,296.23,6.63,D,MODIS
51.68939,31.39952,302.38,1.01,1,2026-08-24,07:20:00,T,41,6.1NRT,291.83,3.41,D,MODIS
49.45617,38.18985,317.31,1.9,1.35,2026-08-24,07:20:00,T,62,6.1NRT,297.79,29.75,D,MODIS
49.46143,38.19925,314.24,1.9,1.35,2026-08-24,07:20:00,T,67,6.1NRT,297.98,21.13,D,MODIS
49.75328,37.19888,307.47,1.67,1.27,2026-08-24,07:20:00,T,52,6.1NRT,296.46,9.1,D,MODIS
50.99261,30.3613,313.07,1,1,2026-08-24,07:20:00,T,64,6.1NRT,295.41,10.61,D,MODIS
47.38893,33.60018,316.55,1.31,1.13,2026-08-24,07:22:00,T,61,6.1NRT,303.97,8.66,D,MODIS
48.6313,37.79033,312.73,1.92,1.35,2026-08-24,07:22:00,T,61,6.1NRT,300.16,13.37,D,MODIS
48.50102,38.19566,312.32,2.03,1.39,2026-08-24,07:22:00,T,45,6.1NRT,300.07,14.49,D,MODIS
48.40273,38.66663,309.79,2.16,1.43,2026-08-24,07:22:00,T,39,6.1NRT,297.94,15.6,D,MODIS
48.49803,38.18739,312.8,2.03,1.39,2026-08-24,07:22:00,T,55,6.1NRT,298.94,15.92,D,MODIS
48.80503,36.08916,312.19,1.57,1.23,2026-08-24,07:22:00,T,62,6.1NRT,298.95,11.31,D,MODIS
48.80091,36.10915,312.1,1.57,1.24,2026-08-24,07:22:00,T,57,6.1NRT,299.25,11.49,D,MODIS
